time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.849568,-0.1024,0.1315,1.8422,1.85
2.853529,-1.7745,1.9041,-2.5783,3.664
2.857987,-2.5167,0.4869,-5.6947,6.245
2.867255,-2.5291,-0.4304,-9.467,9.809
2.870976,1.8844,-0.8116,-1.8465,2.76
2.87604,6.492,1.2329,19.2354,20.339
2.878748,4.6761,1.3616,11.8327,12.796
2.882995,1.3796,-1.8231,-4.3623,4.925
2.887406,-1.5513,-1.1671,3.278,3.81
2.895731,-3.2887,0.1975,-1.63,3.676
2.899847,-4.4559,0.8208,-7.8883,9.097
2.904155,-5.6347,0.9228,-8.583,10.309
2.90882,-0.2056,0.3357,6.2425,6.255
2.912668,6.0463,0.3679,12.8466,14.203
2.921023,3.684,1.747,-10.7298,11.478
2.925509,3.1078,0.3974,-12.1385,12.536
2.929483,1.5865,-3.1691,10.023,10.631
2.933933,0.6524,-1.7498,-5.5953,5.899
2.937812,-1.8582,-0.0051,-5.03,5.362
2.942089,-4.5528,1.205,-4.6383,6.61
2.950287,-6.5062,1.8686,1.8253,7.011
2.954631,-4.0513,-2.6864,11.6054,12.582
2.959827,1.9976,-0.7935,12.7956,12.975
2.963153,0.958,0.7108,0.828,1.452
2.967315,1.462,2.3099,-2.2035,3.511
2.976803,-0.0315,0.7526,-7.6313,7.668
2.979863,-1.0378,-0.8763,-7.908,8.024
2.983951,0.7189,-0.3675,-5.8572,5.913
2.988711,2.5879,0.7463,-4.8579,5.555
2.992795,6.6076,-2.0059,6.6493,9.586
3.001022,4.8523,1.5764,12.1867,13.212
3.005348,5.4687,3.2724,16.5917,17.774
3.009563,0.5386,-1.13,-12.3,12.363
3.013899,-2.5126,-0.5641,-10.117,10.44
3.017975,-4.8368,0.3216,3.1194,5.764
3.022181,-6.4694,-1.2742,-1.3576,6.732
3.030136,-7.3907,-1.5444,5.2789,9.213
3.034882,5.425,-0.6821,24.3162,24.923
3.039107,4.6912,0.9578,1.2753,4.955
3.043285,3.1657,0.9237,-14.4803,14.851
3.047554,2.9716,0.7288,-16.7467,17.024
3.060312,0.9387,0.6673,-8.5892,8.666
3.06109,-1.4164,-0.3763,4.2499,4.495
3.064918,-1.0728,-2.4263,1.2698,2.941
3.069437,1.9875,0.1718,8.6546,8.882
3.073585,3.5128,2.4676,12.4265,13.147
3.081248,-0.929,-0.6566,3.6533,3.826
3.085515,-2.7797,-0.4921,-1.7741,3.334
3.09174,-3.494,-0.0984,-2.2591,4.162
3.094086,-3.0107,-1.5577,-0.1659,3.394
