time,gFx,gFy,gFz,TgF
3.978635,0.0088,0.1509,0.7203,0.736
3.980113,-0.0176,0.1651,0.7257,0.744
3.985117,-0.0835,0.1748,0.6173,0.647
3.985549,-0.1485,0.1944,0.5733,0.623
3.987406,-0.1748,0.2105,0.5670,0.630
3.989812,-0.1870,0.1865,0.7027,0.751
3.994931,-0.1294,-0.0054,0.9054,0.915
3.995333,0.1680,-0.1436,1.3405,1.359
3.995452,0.3760,-0.1441,1.4962,1.549
3.997253,0.3531,-0.1416,1.3038,1.358
3.999642,0.2578,-0.1753,0.9698,1.019
4.001813,0.3057,-0.1616,0.8844,0.950
4.003428,0.6177,-0.0210,1.3146,1.453
4.005653,0.7061,0.2471,1.4865,1.664
4.007653,0.6876,0.3199,1.4098,1.601
4.009555,0.6231,0.3106,1.1852,1.375
4.012493,0.7476,0.2266,1.3825,1.588
4.014213,0.8717,-0.0444,1.8898,2.082
4.016106,0.9073,-0.4078,2.0310,2.261
4.018652,0.8849,-0.5074,1.6769,1.963
4.020268,0.9283,-0.5250,1.5710,1.899
4.022649,0.8722,-0.5557,1.6515,1.949
4.025006,0.7721,-0.5670,1.5705,1.840
4.026723,0.8150,-0.4932,1.5685,1.835
4.028774,0.9259,-0.1279,1.4303,1.709
4.031094,0.9708,0.0386,1.3698,1.679
4.033040,0.8941,0.2290,0.9820,1.348
4.035183,1.0738,0.3130,1.1886,1.632
4.037204,1.1075,0.3306,1.0646,1.571
4.039523,0.7603,0.2735,0.3194,0.869
4.042265,0.5162,0.2075,-0.2437,0.607
4.043746,0.4224,0.1734,-0.4136,0.616
4.045852,0.3511,0.1377,-0.4058,0.554
4.047542,0.3745,0.1245,-0.0635,0.400
4.049554,0.4537,0.0840,0.6788,0.821
4.051814,0.4581,0.0435,1.0084,1.108
4.053772,0.3506,0.0503,0.5567,0.660
4.055999,0.2442,0.0723,-0.0054,0.255
4.058781,0.1402,0.0483,-0.0982,0.178
4.060612,0.0737,0.0425,-0.2710,0.284
4.062652,0.0606,-0.0049,-0.2407,0.248
4.064413,0.1524,-0.0557,0.1372,0.212
4.067180,0.6715,0.1265,0.9898,1.203
4.069602,1.3112,0.2803,2.3894,2.740
4.071025,1.1217,0.2715,2.5149,2.767
4.073004,0.8976,0.2041,1.0685,1.410
4.076201,0.7916,0.1856,0.5709,0.993
4.077810,0.7838,-0.3990,1.0045,1.335
4.080072,0.5914,-0.1455,0.0190,0.609
4.081414,0.5660,-0.4844,1.4411,1.622
4.084464,0.5220,-0.5958,0.8463,1.159
4.086253,0.4258,-0.4146,0.6236,0.861
4.087735,0.3833,-0.4004,0.2168,0.595
4.089755,0.5728,-0.3877,2.1687,2.276
4.092336,0.7081,-0.1060,4.0732,4.136
4.094438,0.4317,0.2080,2.8553,2.895
4.096244,0.1875,0.3252,1.3839,1.434
4.098524,0.1548,0.2935,0.5157,0.613
4.101599,0.2041,0.2740,0.7633,0.836
4.103733,0.1978,0.2603,0.7633,0.830
4.104612,0.0972,0.2202,0.5401,0.591
4.106944,0.0273,0.1875,0.1753,0.258
4.108897,0.0088,0.1314,-0.0601,0.145
4.111393,0.0215,0.0674,-0.0674,0.098
4.113197,0.0166,0.0112,-0.0127,0.024
4.115121,-0.0127,-0.0083,-0.1133,0.114
4.117598,-0.0430,-0.0098,-0.1509,0.157
4.119458,-0.0493,-0.0112,-0.0098,0.052
4.121686,-0.0405,-0.0166,0.3164,0.319
4.124869,-0.0591,0.0332,0.6080,0.612
4.126529,-0.1167,0.1812,0.7047,0.737
4.127579,-0.0864,0.2393,0.8751,0.911
4.129711,-0.0371,0.2608,1.1383,1.168
4.131869,0.0547,0.2461,1.6139,1.634
4.134413,0.1055,0.0386,1.7536,1.757
4.136157,0.2779,-0.1504,1.9816,2.007
4.138491,0.3321,-0.1738,1.5583,1.603
4.141068,0.3418,-0.0342,1.3566,1.399
4.142695,0.2915,0.1392,1.1842,1.227
4.144858,0.3511,0.2344,1.3800,1.443
4.146778,0.3135,0.2823,1.0777,1.157
4.149968,0.3155,0.3521,0.9361,1.049
4.151929,0.3335,0.3872,0.8326,0.977
4.153357,0.3677,0.2823,0.5919,0.752
4.155339,0.5010,0.2368,0.5811,0.803
4.158245,0.5313,0.2364,0.5611,0.808
4.159533,0.3462,0.1553,-0.2998,0.484
4.162200,0.2993,0.0820,-0.6426,0.714
4.163974,0.3706,-0.0625,-0.2891,0.474
4.166507,0.4209,-0.1343,0.0308,0.443
4.167624,0.7086,0.0161,0.7261,1.015
4.169742,1.1710,0.0322,2.1950,2.488
4.172067,1.3361,0.0571,2.2468,2.615
4.174270,1.3429,0.1167,1.2916,1.867
4.176290,1.3268,-0.1216,0.8346,1.572
4.178421,0.9688,-0.0938,-0.0308,0.974
4.180457,0.8184,0.1055,0.1030,0.832
4.185410,0.8116,0.2481,0.1499,0.862
4.185829,0.8604,0.2984,0.7388,1.173
4.187472,0.8468,0.1572,1.0265,1.340
4.188989,0.7476,0.0020,0.8180,1.108
4.192565,0.5875,-0.0786,0.5464,0.806
4.193300,0.4468,-0.0894,0.4917,0.670
4.195364,0.3702,-0.1162,0.8380,0.923
4.197412,0.3189,-0.0864,1.2428,1.286
4.199819,0.2998,-0.1050,1.7687,1.797
4.202026,0.2090,-0.1177,1.9890,2.003
4.204364,0.0635,0.1152,1.8620,1.867
4.206236,0.1787,0.3814,2.3352,2.373
4.208410,0.3643,0.4927,2.4666,2.542
4.210401,0.3916,0.5538,2.1355,2.241
4.212033,0.3789,0.5103,1.7624,1.874
4.213960,0.5157,0.2886,1.7917,1.887
4.217033,0.5254,0.0645,1.4909,1.582
4.218594,0.4673,-0.0264,0.9903,1.095
4.220669,0.3833,-0.0288,0.4146,0.565
4.223458,0.3306,-0.0234,0.0957,0.345
4.225248,0.3238,-0.0317,-0.0493,0.329
4.227232,0.3257,-0.0435,-0.0220,0.329
4.229175,0.2896,-0.0498,-0.0063,0.294
4.231484,0.3067,-0.0264,0.1060,0.326
4.233873,0.5215,-0.0425,0.6143,0.807
4.235530,0.8375,-0.0029,1.0113,1.313
4.237609,0.8726,-0.0024,0.9693,1.304
4.240298,0.7379,-0.0259,0.5533,0.923
4.242117,0.5728,-0.0195,0.0249,0.574
4.244288,0.5171,-0.0845,0.0342,0.525
4.246158,0.5899,-0.3482,0.7506,1.016
4.247908,0.4937,-0.3789,0.4219,0.752
4.250168,0.6690,-0.3238,0.8590,1.136
4.252413,1.0284,-0.2007,2.4802,2.692
4.254511,0.8634,-0.0474,2.2903,2.448
4.256526,0.5826,0.1250,1.4626,1.579
4.258662,0.3960,-0.0068,1.0797,1.150
4.260653,0.3848,-0.1499,1.4845,1.541
4.262883,0.4024,-0.0142,1.7341,1.780
4.264792,0.4248,0.2588,1.6608,1.734
4.267194,0.3282,0.2466,1.1183,1.191
4.269420,0.2652,0.1978,0.6973,0.772
4.271471,0.2217,0.1489,0.5015,0.568
4.273352,0.1919,0.1255,0.4180,0.477
4.275688,0.1455,0.1045,0.2320,0.293
4.278094,0.0928,0.1045,-0.0151,0.141
4.279721,0.0669,0.1089,-0.0850,0.153
4.281925,0.0601,0.0483,0.0967,0.124
4.285477,0.0625,-0.0039,0.1802,0.191
4.286233,0.0283,-0.0161,0.1709,0.174
4.287752,-0.0112,-0.0039,-0.0034,0.012
4.289734,0.2803,0.1016,0.4122,0.509
4.293278,0.6417,0.1416,1.3927,1.540
4.298360,0.5362,0.1406,0.8941,1.052
4.298512,0.3912,0.1221,0.1318,0.430
4.298928,0.4273,0.0942,-0.0762,0.444
4.300607,0.4849,0.0884,-0.0298,0.494
4.302775,0.4493,-0.2476,0.3345,0.612
4.305167,0.3999,-0.3140,0.3482,0.616
4.307209,0.5113,-0.5381,1.3141,1.509
4.309808,1.0333,-0.6226,2.4661,2.745
4.311206,1.4787,-0.2510,3.3578,3.678
4.313349,1.1891,-0.2241,1.8083,2.176
4.315448,0.8873,-0.2066,0.7496,1.180
4.317575,0.7784,0.1587,0.9874,1.267
4.319711,0.9063,0.3995,1.6784,1.949
4.321823,0.8136,0.3785,1.3976,1.661
4.324015,0.5738,0.2788,0.5767,0.860
4.326160,0.3853,0.1768,-0.0239,0.425
4.328350,0.3047,0.0415,-0.2241,0.381
4.330284,0.2505,-0.0093,-0.2237,0.336
4.332566,0.2486,0.0381,0.0732,0.262
4.334999,0.2691,0.0645,0.5948,0.656
4.336573,0.2798,0.1328,1.0797,1.123
4.338619,0.2803,0.0439,1.4040,1.432
4.340779,0.3999,-0.0288,1.3761,1.433
4.342772,0.6934,0.1704,1.3204,1.501
4.345071,0.7999,0.2622,1.0401,1.338
4.347328,0.8809,0.2422,0.9322,1.305
4.349305,0.8936,0.2774,0.9386,1.325
4.351985,0.6422,0.3140,0.4830,0.863
4.353462,0.4444,0.3912,0.3194,0.673
4.355707,0.3955,0.3765,0.1768,0.574
4.357756,0.5606,0.1021,0.5948,0.824
4.360421,0.7213,-0.1900,1.8220,1.969
4.361884,0.5655,-0.1973,1.6755,1.779
4.364034,0.3765,-0.1157,1.1964,1.260
4.366522,0.2945,-0.0269,1.4953,1.524
4.368013,0.2779,0.0776,2.0593,2.079
4.370127,0.2251,0.1387,2.0261,2.043
4.372142,0.1602,0.1079,1.5016,1.514
4.374251,0.1387,0.0317,1.2257,1.234
4.377082,0.1304,-0.0176,1.0113,1.020
4.378781,0.1504,-0.0288,0.9186,0.931
4.380780,0.1538,-0.0366,0.7354,0.752
4.385193,0.1333,-0.0425,0.4312,0.453
4.385449,0.1279,-0.0151,0.3457,0.369
4.387956,0.1880,-0.0947,0.4429,0.490
4.389181,0.3838,-0.1279,0.6544,0.769
4.391572,0.5875,0.0078,0.9244,1.095
4.394384,0.5103,0.0698,0.5401,0.746
4.395996,0.3536,-0.0454,0.0083,0.357
4.397906,0.4415,-0.0850,0.0283,0.450
4.400295,0.7271,-0.0820,0.8307,1.107
4.402862,0.7462,0.0899,0.7442,1.058
4.404340,0.6973,0.2354,0.8643,1.135
4.406333,0.6124,0.2896,0.7164,0.986
4.408687,0.4981,0.3033,0.7779,0.972
4.410210,0.3702,0.1001,0.3120,0.494
4.412712,0.4263,-0.1104,0.4742,0.647
4.414992,0.5157,-0.2554,0.7735,0.964
4.417194,0.4820,-0.1553,0.5577,0.753
4.418989,0.4263,0.0293,0.5914,0.730
4.420826,0.3789,0.1963,0.8057,0.912
4.423250,0.3931,0.2779,1.0841,1.186
4.425937,0.3716,0.2407,1.2565,1.332
4.427532,0.4009,0.0923,1.0123,1.093
4.429420,0.3457,0.0586,0.8512,0.921
4.431537,0.4483,-0.2456,0.6949,0.863
4.433938,0.8082,-0.4766,1.4005,1.686
4.435783,1.1139,-0.5533,2.2580,2.578
4.437695,1.3878,-0.3243,2.0026,2.458
4.440006,1.4010,-0.1582,1.9973,2.445
4.442520,1.0104,-0.0273,1.0309,1.444
4.444453,0.6890,0.0259,0.2969,0.751
4.445990,0.5210,0.1533,-0.1807,0.572
4.448005,0.4375,0.1485,-0.3267,0.566
4.450691,0.3975,0.1397,-0.2354,0.483
4.452422,0.4161,0.1734,0.0444,0.453
4.454389,0.3677,0.2158,0.2388,0.489
4.456463,0.2544,0.2500,0.2754,0.451
4.459459,0.3160,0.3330,0.5235,0.696
4.461485,1.3673,0.4664,2.5222,2.907
4.463528,1.4777,0.4195,3.3485,3.684
4.465201,0.8878,0.3199,1.2218,1.544
4.467530,0.7076,0.0112,1.2296,1.419
4.469530,0.5801,0.2300,0.6422,0.895
4.471518,0.5630,-0.0039,0.8394,1.011
4.473666,0.5552,0.0439,0.4019,0.687
4.475681,0.5377,0.1172,0.1104,0.561
4.478032,0.6495,0.0523,0.9273,1.133
4.480108,0.6685,0.0474,2.0510,2.158
4.482198,0.3921,0.2398,1.4118,1.485
4.486543,0.2007,0.2935,0.7945,0.870
4.487119,0.1831,0.1109,0.7467,0.777
4.488588,0.1743,0.0840,0.8028,0.826
4.491480,0.1265,0.1406,0.6895,0.715
4.494707,0.0615,0.1406,0.2754,0.315
4.495675,0.0054,0.1226,0.0982,0.157
4.496461,-0.0571,0.0928,0.0654,0.127
4.498816,-0.1162,0.0518,0.2471,0.278
4.501137,-0.1509,0.0425,0.4869,0.511
4.503440,-0.1631,0.0737,0.6998,0.722
4.505278,-0.1475,-0.0093,0.7691,0.783
4.507726,-0.0361,-0.1846,0.7105,0.735
4.509381,0.1543,-0.3164,0.9957,1.056
4.511503,0.2964,-0.2803,1.0436,1.120
4.514590,0.4170,-0.0083,1.3580,1.421
4.515956,0.4190,0.2398,1.5119,1.587
4.517855,0.4439,0.2954,1.7263,1.807
4.520002,0.3858,0.1724,1.4386,1.499
4.522054,0.4541,-0.2920,1.2301,1.343
4.524186,0.7247,-0.5342,1.7057,1.929
4.526128,0.8614,-0.5323,1.8693,2.126
4.528168,1.0133,-0.2588,1.5133,1.840
4.530827,1.0011,-0.0806,1.1354,1.516
4.532322,0.7252,-0.0146,0.4156,0.836
4.534384,0.4913,0.1245,0.0230,0.507
4.536766,0.3545,0.1553,-0.2681,0.471
4.539115,0.3614,0.1162,-0.0176,0.380
4.541324,0.5406,0.1187,0.7945,0.968
4.543304,0.5816,-0.0186,1.0958,1.241
4.545321,0.5362,-0.1465,0.6553,0.859
4.547486,0.4546,-0.2422,0.3858,0.644
4.549579,0.4102,-0.2720,0.1841,0.525
4.551552,0.6212,-0.1743,0.5655,0.858
4.553713,0.9610,0.0786,1.0807,1.448
4.555845,0.9054,0.0879,0.9210,1.294
4.557946,0.6397,-0.0493,0.5103,0.820
4.559974,0.5967,-0.1402,0.4649,0.769
4.562325,0.8140,-0.1416,1.0401,1.328
4.564349,1.1388,0.0962,1.9885,2.294
4.566169,1.3156,0.2124,3.1180,3.391
4.568399,1.0294,0.2129,3.1185,3.291
4.571408,0.7252,0.1611,2.1364,2.262
4.573382,0.5416,0.1206,1.3732,1.481
4.574906,0.4141,0.0820,0.9698,1.058
4.576860,0.3711,0.0606,1.0138,1.081
4.579290,0.3272,0.0337,0.9928,1.046
4.581121,0.2700,0.0156,0.7901,0.835
4.583246,0.1958,0.0098,0.5411,0.575
4.586323,0.1177,-0.0103,0.2954,0.318
4.590702,0.0718,-0.0239,0.1475,0.166
4.591028,0.0215,-0.0273,0.1231,0.128
4.598253,-0.0435,-0.0225,0.0044,0.049
4.598914,-0.0874,-0.0386,-0.0024,0.096
4.600233,-0.0640,-0.0864,0.2632,0.284
4.600885,0.0356,-0.1533,0.6158,0.636
4.601021,0.0996,-0.1988,0.5699,0.612
4.602240,0.2207,-0.1328,0.4200,0.493
4.604227,0.4390,0.0063,0.6446,0.780
4.605999,0.5464,0.0181,0.8341,0.997
4.608144,0.6173,0.0024,0.8394,1.042
4.610708,0.6412,-0.0288,0.8326,1.051
4.613277,0.4805,-0.0103,0.2329,0.534
4.614503,0.4258,-0.0996,-0.0015,0.437
4.616644,0.5001,-0.2056,0.0230,0.541
4.619083,0.6622,-0.2871,0.5591,0.913
4.621270,0.6436,-0.2061,0.7164,0.985
4.623735,0.5611,-0.2066,0.5987,0.846
4.626174,0.5406,-0.0894,0.6021,0.814
4.627594,0.4688,0.0576,0.8204,0.947
4.629809,0.3203,0.1812,0.5279,0.644
4.631679,0.3081,0.2798,1.0079,1.090
4.634894,0.3130,0.3130,1.7419,1.797
4.637008,0.4043,0.0479,2.5037,2.537
4.638394,0.6055,0.0591,3.2230,3.280
4.640064,0.9337,0.2871,3.3407,3.481
4.643099,0.9757,0.3453,2.6028,2.801
4.644749,0.8165,0.2681,1.5978,1.814
4.646869,0.8961,0.2798,1.5363,1.800
4.648305,0.9918,0.3228,1.8190,2.097
4.651524,0.7579,0.2871,0.9200,1.226
4.653156,0.5157,0.2608,0.0381,0.579
4.655107,0.4087,0.2271,-0.2315,0.522
4.656950,0.3760,0.1685,-0.2139,0.464
4.659581,0.3404,0.1353,-0.0044,0.366
4.661230,0.2710,0.1250,-0.1890,0.353
4.663487,0.2486,0.1021,0.0957,0.285
4.665430,0.2197,0.0942,0.3907,0.458
4.668075,0.1421,0.0361,0.1821,0.234
4.669666,0.1861,0.0054,0.2241,0.291
4.671880,0.5181,-0.0083,0.9923,1.119
4.673866,0.5479,0.0566,0.8419,1.006
4.676714,0.3833,0.0601,0.2344,0.453
4.678344,0.3047,-0.0752,0.0903,0.327
4.680204,0.2354,-0.1001,-0.1597,0.302
4.682261,0.2940,-0.1001,0.0591,0.316
4.685327,0.4810,-0.0244,0.4493,0.659
4.686501,0.7769,0.2080,0.9654,1.257
4.688988,0.9972,0.2447,1.2238,1.597
4.690412,0.8624,0.0508,0.8844,1.236
4.695851,0.6417,-0.0317,0.3799,0.746
4.696274,0.6968,0.0049,0.5455,0.885
4.696742,0.6695,0.0415,0.8785,1.105
4.699046,0.5914,-0.0396,1.2096,1.347
4.703202,0.6133,0.0918,1.8469,1.948
4.703470,0.5474,-0.1543,2.4944,2.558
4.708662,0.6080,-0.1895,2.6365,2.712
4.709608,0.4893,-0.2989,2.1330,2.209
4.710431,0.5704,-0.1611,1.8381,1.931
4.711746,0.6026,-0.0654,1.8996,1.994
4.714221,0.5855,0.0020,1.7819,1.876
4.715961,0.5635,0.2012,1.6237,1.730
4.718120,0.3658,0.2183,1.2506,1.321
4.720199,0.2920,0.1704,0.9479,1.006
4.722384,0.2447,0.0962,0.6417,0.693
4.724834,0.2168,-0.0015,0.3350,0.399
4.726421,0.1675,-0.0415,0.0557,0.181
4.728401,0.1157,-0.0015,-0.2613,0.286
4.730478,0.1343,0.0503,-0.1470,0.205
4.732890,0.1299,0.0288,0.1358,0.190
4.734875,0.1113,0.0190,-0.0952,0.148
4.737190,0.1309,-0.0254,0.0039,0.133
4.739345,0.1421,-0.0566,-0.2105,0.260
4.741296,0.1904,-0.0982,-0.0698,0.225
4.743451,0.3096,-0.1260,0.2744,0.432
4.745601,0.7965,0.0625,0.8443,1.162
4.747507,1.3292,0.1890,2.7112,3.025
4.749747,1.1793,0.0977,1.4958,1.907
4.751667,1.2223,0.0640,0.6138,1.369
4.754157,1.3922,0.0293,0.5201,1.486
4.756273,1.4884,-0.3091,1.2325,1.957
4.758264,1.1598,0.1973,-0.0659,1.178
4.760356,1.0138,0.2549,1.2492,1.629
4.762519,1.0460,0.3731,0.1348,1.119
4.764572,1.2145,0.3062,1.4967,1.952
4.766269,1.1271,0.1128,1.2111,1.658
4.768643,0.9405,-0.0864,0.5357,1.086
4.770756,0.7496,-0.2476,0.2207,0.820
4.772835,0.5757,-0.2349,0.3003,0.691
4.774778,0.5425,-0.1646,1.1002,1.238
4.777054,0.4971,-0.0449,1.0734,1.184
4.779659,0.3833,0.0146,0.8009,0.888
4.781649,0.2041,0.0381,0.3140,0.376
4.783423,0.0913,0.1651,0.2764,0.335
4.787004,0.0952,0.2608,0.8800,0.923
4.787567,0.0713,0.2686,1.2003,1.232
4.791190,-0.0342,0.2451,0.9176,0.950
4.791798,-0.1162,0.2329,0.6085,0.662
4.798167,-0.1328,0.2227,0.6768,0.725
4.798464,-0.1465,0.2124,0.8243,0.864
4.798555,-0.1577,0.1641,1.0089,1.034
4.800243,-0.1719,0.0820,1.0607,1.078
4.802411,-0.1118,-0.1509,0.9835,1.001
4.804931,0.0630,-0.3160,1.1505,1.195
4.806428,0.3067,-0.3594,1.5627,1.633
4.808418,0.5294,-0.3125,1.7189,1.826
4.810584,0.6622,-0.2232,1.7873,1.919
4.812999,0.6588,-0.1328,1.6286,1.762
4.815382,0.7008,-0.0840,1.4494,1.612
4.817027,0.6553,-0.0317,1.1002,1.281
4.819265,0.4869,0.0723,0.5674,0.751
4.821747,0.4795,0.0996,0.4502,0.665
4.823470,0.7857,0.1133,0.8873,1.191
4.825517,0.9479,0.2051,1.0777,1.450
4.828114,0.8868,0.1343,0.8023,1.203
4.829882,0.8897,-0.0098,0.6446,1.099
4.832019,0.8038,0.0244,0.2837,0.853
4.833958,0.6846,0.1626,0.0054,0.704
4.836721,0.6788,0.1275,0.0518,0.693
4.838294,0.7471,-0.0400,0.3467,0.825
4.840616,0.8580,-0.1265,0.8712,1.229
4.843382,0.8394,-0.1611,0.9776,1.299
4.844795,0.7193,-0.1597,0.7047,1.020
4.846440,0.5240,-0.1060,0.1255,0.549
4.848624,0.4278,-0.0181,-0.0381,0.430
4.850568,0.5435,-0.0972,0.5582,0.785
4.853224,1.1691,-0.1499,2.0285,2.346
4.855044,1.6208,0.2622,3.4828,3.850
4.857460,1.3307,-0.0278,3.4925,3.738
4.860080,1.1549,-0.2412,2.7933,3.032
4.861838,1.0323,0.1084,2.2175,2.448
4.863694,0.9015,0.2256,1.6091,1.858
4.865859,0.6441,0.1655,1.3556,1.510
4.868902,0.4991,0.0942,1.0270,1.146
4.870005,0.4366,0.1030,0.5806,0.734
4.872085,0.3877,0.1089,0.3726,0.549
4.875565,0.3203,0.1231,0.1514,0.375
4.876282,0.2119,0.1109,-0.0571,0.246
4.879530,0.1094,0.0566,-0.1885,0.225
4.880440,0.0361,0.0161,-0.1953,0.199
4.882772,0.0010,0.0410,-0.0220,0.047
4.888099,-0.0469,0.0444,0.2285,0.237
4.888549,-0.1333,0.0322,-0.0298,0.140
4.888774,-0.1973,0.0127,-0.1206,0.232
4.892164,-0.2495,0.0000,-0.0107,0.250
4.893971,-0.2759,0.0225,0.2617,0.381
4.897705,-0.2979,0.0742,0.3247,0.447
4.897947,-0.3233,0.1411,0.3291,0.482
4.899525,-0.3057,0.1372,0.4361,0.550
4.901623,-0.1875,0.1470,0.5777,0.625
4.903520,0.0264,-0.0273,0.8365,0.837
4.906018,0.4048,-0.1397,1.3844,1.449
4.907888,0.6246,-0.1397,1.6022,1.725
4.910247,0.7281,-0.2002,1.5387,1.714
4.912392,0.7252,-0.1758,1.6330,1.795
4.914061,0.6226,0.0230,1.0690,1.237
4.916337,0.6778,0.2368,1.1114,1.323
4.918748,0.6964,0.3809,0.8565,1.168
4.920595,0.6549,0.4883,0.7696,1.122
4.922677,0.5665,0.4786,0.6715,1.000
4.924889,0.5572,0.1343,0.7696,0.960
4.927517,0.6138,-0.2324,1.1647,1.337
4.929360,0.6612,-0.3921,1.5871,1.763
4.930850,0.6505,-0.3604,1.5192,1.691
4.932868,0.6299,-0.2940,1.3190,1.491
4.935877,0.6031,-0.2613,1.4005,1.547
4.937406,0.6470,-0.1738,1.5138,1.655
4.939444,0.8082,0.0386,1.5324,1.733
4.941637,0.9400,0.2495,1.4420,1.739
4.943958,0.8043,0.1245,0.9083,1.220
4.945815,0.7589,0.0073,0.3477,0.835
4.947998,0.9088,-0.0615,0.7291,1.167
4.950041,0.7735,-0.0654,0.2329,0.810
4.952308,0.6583,-0.1030,-0.2202,0.702
4.954616,0.6216,-0.0859,-0.1660,0.649
4.956448,0.5777,-0.1040,0.0610,0.590
4.959317,0.5152,-0.1079,0.2847,0.598
4.960589,0.4605,-0.0791,0.2852,0.547
4.962645,0.4556,-0.0532,0.3877,0.601
4.964746,0.4864,0.0264,0.5093,0.705
4.966742,0.5298,0.1196,0.5420,0.767
4.968841,0.5567,0.1587,0.4454,0.730
4.970911,0.5210,0.1289,0.4410,0.695
4.973451,0.5816,0.1387,0.4698,0.760
4.976784,0.6256,0.1528,0.5416,0.841
4.977485,0.6578,0.1607,0.5963,0.902
4.979571,0.7462,0.0176,0.7843,1.083
4.981682,0.7613,-0.1172,0.9586,1.230
4.983696,0.5582,-0.1992,0.6485,0.879
4.985775,0.4263,-0.2085,0.5533,0.729
4.988088,0.3995,-0.2530,0.8692,0.990
4.990001,0.4117,-0.2891,1.4489,1.534
4.992092,0.4434,-0.2740,2.0617,2.127
4.996448,0.4043,-0.2574,2.5545,2.599
4.996920,0.3179,-0.0464,2.2810,2.304
4.998777,0.4073,0.2910,2.2532,2.308
5.001030,0.5333,0.3838,2.2619,2.355
5.007571,0.5948,0.3487,2.2063,2.311
5.007873,0.4522,0.1831,1.9074,1.969
5.007970,0.4327,0.1397,1.6032,1.666
5.008665,0.3028,0.1187,1.1901,1.234
5.010972,0.1714,0.0752,0.6881,0.713
5.013035,0.0767,0.0791,0.3208,0.339
5.014955,0.0396,0.1016,0.0752,0.132
5.017124,0.0503,0.1021,0.1260,0.170
5.019569,0.0610,0.0547,0.2940,0.305
5.021858,0.1079,-0.0557,0.3418,0.363
5.023699,0.1338,-0.1270,0.2989,0.351
5.025871,0.2681,-0.1084,0.2095,0.357
5.028014,0.4991,-0.0630,0.6202,0.799
5.030318,0.4634,-0.0156,0.2388,0.522
5.032253,0.5479,0.0410,0.1690,0.575
5.034384,0.7838,-0.0332,0.8761,1.176
5.037146,0.7105,0.0347,1.8391,1.972
5.038953,0.3936,0.1821,0.8287,0.935
5.040649,0.4693,0.0728,1.5207,1.593
5.042891,0.5967,-0.0132,1.2008,1.341
5.044895,0.8258,0.0947,1.3654,1.598
5.046974,1.0865,0.2813,1.6300,1.979
5.048731,1.0958,0.3184,1.7419,2.082
5.052243,0.8448,0.2412,0.9010,1.258
5.053685,0.6133,0.1856,0.1152,0.651
5.055506,0.5220,0.1861,-0.0303,0.555
5.057451,0.4693,0.1030,-0.1768,0.512
5.059742,0.4507,0.0269,-0.2412,0.512
5.062144,0.4639,0.0855,0.1582,0.498
5.063866,0.4551,0.1231,0.6934,0.839
5.065873,0.3536,0.1021,0.3765,0.526
5.069125,0.2774,0.0869,-0.0273,0.292
5.070454,0.3780,0.1861,0.3838,0.570
5.072136,0.4883,0.0439,1.1666,1.265
5.074372,0.5079,-0.1416,1.1217,1.239
5.077276,0.4200,-0.1909,0.7232,0.858
5.078998,0.4561,-0.1758,0.7315,0.880
5.080790,0.7027,-0.0664,1.4215,1.587
5.082895,0.7891,0.0474,1.8137,1.978
5.086363,0.6026,0.0581,1.2770,1.413
5.087309,0.4185,0.1206,0.7877,0.900
5.088915,0.3506,0.0259,0.8272,0.899
5.090922,0.4112,-0.0913,1.2794,1.347
5.093080,0.5230,-0.0689,1.8205,1.895
5.096868,0.4361,-0.1060,1.5832,1.646
5.097393,0.3174,-0.0923,0.9625,1.018
5.099801,0.2334,-0.0757,0.4703,0.530
5.103338,0.1983,-0.0376,0.2798,0.345
5.109765,0.2359,0.1275,0.3511,0.442
5.110073,0.3536,0.2456,0.6793,0.804
5.110186,0.3726,0.0498,0.8775,0.955
5.110864,0.3995,-0.0449,0.8004,0.896
5.113132,0.4791,-0.0991,0.7574,0.902
5.114487,0.7940,0.0913,1.0338,1.307
5.116440,1.1949,0.1524,2.0251,2.356
5.119082,0.9957,0.0068,1.3800,1.702
5.120825,0.7315,-0.1309,0.4244,0.856
5.123046,0.7804,-0.1196,0.2896,0.841
5.125076,0.8492,-0.1275,0.6544,1.080
5.128024,0.7491,0.0190,0.9518,1.211
5.128924,0.5738,0.0742,0.7511,0.948
5.131832,0.4405,0.1040,0.4073,0.609
5.133793,0.3365,0.1709,0.2354,0.445
5.135943,0.2383,0.1817,0.0215,0.300
5.138140,0.1914,0.1182,0.0820,0.239
5.139972,0.1958,0.0439,0.3487,0.402
5.142369,0.1704,0.0322,0.6939,0.715
5.144361,0.1509,-0.0762,0.9855,1.000
5.146029,0.4605,-0.4126,1.7560,1.862
5.148139,0.7476,-0.5538,2.2390,2.425
5.150117,1.0900,-0.2744,2.7762,2.995
5.152839,1.1637,0.3247,3.1844,3.406
5.154619,0.8604,0.4390,2.2649,2.462
5.156612,0.7379,0.4556,1.5070,1.739
5.158742,0.8258,0.3389,1.2413,1.529
5.161210,0.8673,0.0337,0.9518,1.288
5.163381,0.8077,-0.1104,0.5928,1.008
5.165061,0.6959,-0.0679,0.1773,0.721
5.166734,0.5816,0.0269,0.0518,0.585
5.170202,0.4844,0.0396,-0.1040,0.497
5.171571,0.3775,0.0205,-0.1602,0.411
5.173133,0.3194,0.0713,-0.2285,0.399
