time,gFx,gFy,gFz,TgF
1.208895,0.4869,0.0239,0.9298,1.050
1.211414,0.5294,0.0674,1.0567,1.184
1.212389,0.5923,0.0669,1.2047,1.344
1.214435,0.5440,-0.0317,1.1471,1.270
1.216709,0.5196,0.0259,1.2164,1.323
1.218684,0.3511,0.0166,1.0602,1.117
1.220881,0.2862,0.0171,0.8321,0.880
1.222952,0.2622,0.1206,0.8082,0.858
1.225272,0.1983,0.0591,0.7725,0.800
1.227463,0.1768,0.0146,0.6988,0.721
1.229606,0.2124,-0.0923,0.7672,0.801
1.231687,0.3516,-0.0479,0.8726,0.942
1.233845,0.3638,-0.0039,0.8062,0.885
1.236294,0.2998,0.0127,0.6426,0.709
1.238385,0.2090,0.1372,0.6890,0.733
1.239901,0.1636,0.1568,0.6905,0.727
1.243369,0.1587,0.0982,0.7037,0.728
1.244128,0.1387,-0.0278,0.5557,0.573
1.246316,0.1817,-0.0693,0.6021,0.633
1.248510,0.2857,0.0117,1.0294,1.068
1.250572,0.4009,0.1900,1.1798,1.260
1.252410,0.4839,0.2993,1.2721,1.394
1.254492,0.4253,0.1611,0.9742,1.075
1.256933,0.6221,-0.0918,1.2965,1.441
1.259869,0.9464,-0.1494,1.9577,2.180
1.261178,0.8834,-0.1616,1.3532,1.624
1.263174,0.7149,-0.1690,0.5049,0.891
1.265361,0.6387,-0.1226,0.0581,0.653
1.269395,0.6700,0.0244,0.1021,0.678
1.269956,0.7545,0.1655,0.3931,0.867
1.271755,0.7833,0.1983,0.7506,1.103
1.273518,0.6085,0.1392,0.6173,0.878
1.276200,0.4620,0.0864,0.1890,0.507
1.278334,0.3804,0.0601,-0.1504,0.413
1.280255,0.3531,-0.0103,-0.0708,0.360
1.282254,0.3702,-0.0449,0.3697,0.525
1.285163,0.3570,-0.0396,0.5811,0.683
1.287176,0.2984,-0.0562,0.2827,0.415
1.288704,0.2544,-0.0625,-0.0078,0.262
1.290479,0.2334,-0.0791,-0.0112,0.247
1.292908,0.2144,-0.0772,-0.0361,0.231
1.294927,0.2061,-0.0850,0.0562,0.230
1.296732,0.2574,-0.0923,0.4136,0.496
1.298908,0.6363,0.1196,1.2091,1.372
1.301942,1.1432,-0.0293,2.6438,2.881
1.303210,0.9093,0.0386,2.2571,2.434
1.305570,1.0265,0.1455,3.7929,3.932
1.308080,1.3468,0.2495,5.2183,5.395
1.309589,1.0709,0.1963,4.0995,4.242
1.311818,0.7047,-0.0029,2.1765,2.288
1.314081,0.5821,-0.0908,1.9948,2.080
1.316106,0.5670,-0.1284,2.6883,2.750
1.318059,0.4781,-0.0283,2.4119,2.459
1.320339,0.3868,0.0230,1.2384,1.298
1.322263,0.3042,0.0542,0.2857,0.421
1.324661,0.2598,0.0518,-0.1494,0.304
1.326524,0.2178,-0.0015,-0.3936,0.450
1.328621,0.1753,-0.0415,-0.4620,0.496
1.330515,0.1279,-0.0283,-0.4708,0.489
1.332964,0.0728,0.0244,-0.2686,0.279
1.335905,0.0327,0.0342,0.0410,0.063
1.337329,0.0127,0.0493,0.3223,0.326
1.339312,-0.0464,0.0767,0.3555,0.367
1.342278,-0.1192,0.0835,0.1651,0.220
1.344088,-0.1587,0.0850,0.0532,0.188
1.345546,-0.1763,0.0850,0.0430,0.200
1.347790,-0.1821,0.0430,0.1045,0.214
1.349996,-0.1836,-0.0171,0.0820,0.202
1.352525,-0.1611,-0.0127,0.1846,0.245
1.354075,-0.1367,-0.0132,0.2354,0.273
1.356257,-0.1123,0.0166,0.2178,0.246
1.358915,-0.0903,-0.0288,0.2783,0.294
1.360748,-0.0488,-0.1475,0.4043,0.433
1.362293,0.0322,-0.2671,0.7174,0.766
1.364317,0.1592,-0.3579,1.2814,1.340
1.366794,0.5855,-0.2578,2.3000,2.387
1.369571,1.2496,0.2002,4.1298,4.319
1.370515,1.1720,0.3853,4.4692,4.636
1.372632,0.8731,0.2832,3.4095,3.531
1.374897,0.6983,0.2388,2.1228,2.247
1.377298,0.6929,0.2007,1.5065,1.670
1.378920,0.7257,0.1748,1.4733,1.652
1.381127,0.7911,0.0508,1.8127,1.978
1.383271,0.6509,-0.0689,1.4650,1.605
1.385640,0.4537,-0.1611,0.7633,0.902
1.387789,0.3555,-0.2251,0.3072,0.521
1.389773,0.2793,-0.1988,0.0532,0.347
1.392332,0.2114,-0.1680,-0.1084,0.291
1.394089,0.1592,-0.1436,-0.1328,0.252
1.396106,0.1138,-0.1343,0.0098,0.176
1.398541,0.0630,-0.1245,0.1367,0.195
1.401193,0.0518,-0.1402,0.4375,0.462
1.402408,0.0693,-0.1392,0.8600,0.874
1.404882,0.0444,-0.1558,0.6612,0.681
1.406915,0.0747,-0.0737,0.3086,0.326
1.409312,0.1113,-0.0234,0.1060,0.155
1.410863,0.0732,-0.0449,-0.0772,0.115
1.412809,0.0986,-0.0015,-0.1382,0.170
1.414831,0.2578,0.0273,0.4732,0.540
1.417343,0.4844,-0.1030,1.0401,1.152
1.419808,0.9869,-0.1748,1.8166,2.075
1.421469,1.3073,-0.1611,1.9983,2.393
1.423400,1.2731,-0.4385,1.4577,1.984
1.425439,0.9947,-0.3369,0.4678,1.150
1.427932,0.9146,-0.2188,0.5601,1.095
1.429793,1.3273,0.3765,1.8723,2.326
1.431978,1.4083,0.4273,2.6331,3.016
1.434382,0.9718,0.2427,0.9659,1.391
1.436299,0.7618,-0.0078,0.0454,0.763
1.438885,0.6700,-0.1318,-0.1206,0.693
1.441579,0.6617,-0.1382,0.5689,0.884
1.442888,0.6607,-0.0864,1.4767,1.620
1.445135,0.5855,-0.1177,1.5783,1.688
1.446561,0.4708,-0.1812,1.1818,1.285
1.448957,0.3389,-0.0532,0.9259,0.987
1.451483,0.2427,0.3311,1.1168,1.190
1.452858,0.2657,0.4444,1.5592,1.643
1.454848,0.2735,0.4463,1.6857,1.765
1.456948,0.1729,0.4004,1.3302,1.400
1.459217,0.0698,0.3560,0.9303,0.999
1.461545,0.0044,0.3135,0.6920,0.760
1.463548,-0.0181,0.2676,0.7130,0.762
1.465720,-0.0400,0.2100,0.7037,0.735
1.468016,-0.0234,0.1421,0.6949,0.710
1.469860,0.0010,0.0508,0.6632,0.665
1.471917,-0.0034,0.0107,0.3990,0.399
1.474167,-0.0142,-0.0230,0.2212,0.223
1.476951,-0.0156,-0.0513,0.0967,0.111
1.478244,0.0127,-0.0547,0.1201,0.133
1.480450,0.1973,0.0747,0.3882,0.442
1.482763,0.4590,0.2066,0.9972,1.117
1.487745,0.4507,0.2090,1.0997,1.207
1.488279,0.3706,0.2349,1.1544,1.235
1.488928,0.3277,0.1719,1.0397,1.104
1.490748,0.3037,-0.0098,0.5533,0.631
1.492696,0.3355,-0.1475,0.3252,0.490
1.495262,0.4854,-0.2847,0.7833,0.964
1.497241,0.6549,-0.3521,1.6886,1.845
1.499240,0.6734,-0.2837,1.5417,1.706
1.502373,0.7432,-0.2168,1.4064,1.605
1.503836,0.7755,-0.1382,1.2321,1.462
1.505594,0.7462,-0.0430,1.0978,1.328
1.508033,0.6417,0.0210,1.0182,1.204
1.510354,0.5948,0.1094,1.4245,1.548
1.512012,0.4654,0.0425,1.3839,1.461
1.514158,0.3848,-0.0410,1.1984,1.259
1.516335,0.3311,-0.0454,1.0328,1.086
1.518278,0.2876,-0.0259,0.7867,0.838
1.520405,0.2364,0.1055,0.6353,0.686
1.522469,0.1792,0.2056,0.5259,0.592
1.524794,0.1475,0.2139,0.5220,0.583
1.526880,0.1279,0.1362,0.5225,0.555
1.529038,0.0982,0.0547,0.3868,0.403
1.530681,0.0996,0.1255,0.4468,0.475
1.532788,0.1641,0.2178,0.7320,0.781
1.534814,0.2237,0.2022,0.9019,0.951
1.537107,0.1924,0.0049,0.7042,0.730
1.538997,0.2603,-0.0469,0.5855,0.642
1.541424,0.4356,-0.0625,0.8463,0.954
1.543715,0.4791,-0.0806,0.8160,0.950
1.545794,0.4971,-0.0723,0.6334,0.808
1.547999,0.5884,-0.0293,0.8097,1.001
1.549703,0.5386,0.0576,0.9273,1.074
1.552509,0.4205,0.0576,0.6246,0.755
1.554709,0.3829,-0.0752,0.4522,0.597
1.556190,0.3824,-0.3013,0.4405,0.657
1.558701,0.5230,-0.4546,1.4523,1.609
1.561255,1.0133,-0.7804,3.6869,3.902
1.562759,1.6012,-0.3418,4.3251,4.625
1.564763,1.4733,-0.1138,3.3988,3.706
1.567167,1.0094,-0.2002,1.6364,1.933
1.569544,0.7154,-0.1646,0.6612,0.988
1.570975,0.6304,-0.0410,0.5318,0.826
1.572703,0.5538,0.0581,0.5777,0.802
1.576517,0.4517,0.0562,0.4693,0.654
1.578027,0.3584,0.0435,0.1065,0.376
1.579436,0.2700,0.0313,-0.1201,0.297
1.581511,0.1895,0.0596,-0.3501,0.403
1.584223,0.1192,0.0889,-0.3394,0.371
1.585979,0.0552,0.0796,-0.1695,0.195
1.588642,0.0039,0.0982,0.1377,0.169
1.589986,-0.0635,0.2080,0.4673,0.515
1.594485,-0.1411,0.2735,0.6080,0.681
1.594973,-0.2100,0.3203,0.6759,0.777
1.596337,-0.2027,0.3565,0.7110,0.821
1.598558,-0.0615,0.4102,0.9234,1.012
1.600607,0.3741,0.4419,1.8737,1.961
1.603534,0.4307,0.4424,2.7644,2.833
1.604905,0.1665,0.2222,1.1984,1.230
1.606813,0.1367,-0.0410,0.4058,0.430
1.609678,0.2832,-0.1821,0.2823,0.439
1.610918,0.5591,-0.3736,1.1490,1.331
1.612916,0.7413,-0.3462,1.5973,1.795
1.614977,0.8297,-0.2578,1.6247,1.842
1.617938,0.7706,-0.1856,0.9742,1.256
1.620795,0.7232,-0.0532,0.5240,0.895
1.621862,0.6856,0.1909,0.5601,0.906
1.623414,0.6129,0.2578,0.6588,0.936
1.629008,0.5044,0.1577,0.6964,0.874
1.629533,0.4410,-0.0049,0.3540,0.566
1.630236,0.3955,-0.0601,0.3511,0.532
1.632166,0.3433,-0.0791,0.2852,0.453
1.635581,0.2945,-0.0918,0.3536,0.469
1.636419,0.2393,-0.1050,0.4131,0.489
1.638419,0.2022,-0.0972,0.4830,0.533
1.640529,0.3125,0.0728,0.9796,1.031
1.642999,0.3003,0.0674,1.5851,1.615
1.644756,0.2378,0.0503,0.5552,0.606
1.646837,0.3887,0.0586,0.6358,0.748
1.648749,0.4629,0.0146,0.6353,0.786
1.651523,0.4366,-0.0195,0.3457,0.557
1.653169,0.4190,-0.0581,0.0908,0.433
1.655219,0.4903,-0.0991,0.3672,0.621
1.657427,0.4864,-0.1441,0.6466,0.822
1.661164,0.4439,-0.1421,0.8033,0.929
1.662910,0.4317,-0.0874,0.9879,1.082
1.663786,0.6129,0.0542,1.2018,1.350
1.665840,0.8287,-0.0049,1.5221,1.733
1.669043,0.7760,-0.1084,1.3444,1.556
1.670314,0.7467,0.0449,1.4059,1.593
1.672289,0.6251,0.1856,1.4376,1.579
1.674279,0.5762,0.2490,1.5124,1.637
1.676287,0.4654,0.2437,1.2365,1.343
1.678457,0.3086,0.2681,0.6490,0.767
1.680528,0.1900,0.2881,0.2217,0.410
1.682630,0.1494,0.2661,0.2456,0.392
1.684713,0.1758,0.0645,1.0392,1.056
1.686861,0.2129,-0.2378,1.2321,1.273
1.689090,0.2959,-0.4898,1.1061,1.245
1.690786,0.6788,-0.6915,2.6809,2.851
1.694716,1.0553,-0.5440,3.8559,4.035
1.697228,0.9952,-0.2461,2.3000,2.518
1.697483,0.8155,-0.1133,0.9977,1.294
1.699419,0.7066,0.0820,0.3179,0.779
1.702158,0.7608,0.1314,0.2398,0.808
1.705916,0.7589,0.1187,0.1778,0.788
1.706663,0.6705,0.0015,0.1480,0.687
1.708175,0.6046,-0.0225,0.2979,0.674
1.710866,0.5626,-0.0254,0.4541,0.723
1.712831,0.4810,-0.0010,0.1826,0.515
1.714402,0.3980,0.0215,-0.0816,0.407
1.716367,0.3164,0.0156,-0.2364,0.395
1.718449,0.2574,0.0220,-0.1680,0.308
1.720585,0.2344,-0.0244,0.3345,0.409
1.722516,0.2368,-0.0894,0.8961,0.931
1.724734,0.1968,-0.1489,1.0963,1.124
1.727446,0.3838,0.1040,1.2111,1.275
1.729682,1.0108,0.2246,2.4734,2.681
1.730975,1.1222,0.2823,2.7815,3.013
1.732894,0.7471,0.3423,1.9856,2.149
1.736395,0.5401,0.2989,1.2711,1.413
1.737930,0.5674,0.1192,1.0646,1.212
1.739798,0.6212,-0.1299,1.6926,1.808
1.741805,0.5098,-0.2427,1.3244,1.440
1.743935,0.4078,-0.2403,0.7242,0.865
1.746928,0.3384,-0.2393,0.3467,0.540
1.748301,0.3096,-0.2217,0.4820,0.614
1.750176,0.2857,-0.2149,0.7901,0.867
1.753179,0.2251,-0.1729,0.4791,0.557
1.754779,0.1714,-0.1626,0.2867,0.371
1.756461,0.1314,-0.1416,0.3130,0.368
1.758637,0.0903,-0.1035,0.4610,0.481
1.760777,0.0137,0.0376,0.4908,0.492
1.762768,-0.0366,0.1206,0.6216,0.634
1.765020,-0.0747,0.1328,0.5079,0.530
1.767043,-0.1021,0.1196,0.4888,0.513
1.770243,-0.1348,0.1001,0.6402,0.662
1.771022,-0.1406,0.0068,1.0968,1.106
1.773204,-0.1118,-0.1416,1.1862,1.200
1.775150,0.0415,-0.2676,1.3522,1.379
1.778371,0.2657,-0.3306,1.4796,1.539
1.779444,0.4122,-0.3409,1.3957,1.495
1.781742,0.5264,-0.3262,1.2492,1.394
1.784978,0.7725,-0.2149,1.6047,1.794
1.786028,0.8145,-0.0313,1.5231,1.728
1.788208,0.7056,0.1152,0.9244,1.169
1.790552,0.7740,0.2051,0.8609,1.176
1.793556,0.7540,0.1880,0.6412,1.007
1.794615,0.9132,0.0918,0.8053,1.221
1.796809,0.9171,0.0293,0.7193,1.166
1.798905,0.7130,0.0776,0.1318,0.729
1.801323,0.5494,0.0840,-0.2266,0.600
1.803162,0.5118,0.0723,-0.1128,0.529
1.805930,0.4786,0.0752,-0.0098,0.485
1.807085,0.4082,0.0967,0.0293,0.421
1.809638,0.3081,0.1069,-0.0518,0.330
1.811108,0.2412,0.1133,-0.0005,0.267
1.813155,0.6295,-0.0908,1.0968,1.268
1.815496,1.2575,-0.1797,2.9056,3.171
1.818573,1.2130,-0.0337,2.0910,2.418
1.820664,1.1910,-0.0581,1.7077,2.083
1.821884,0.9732,-0.0703,1.4728,1.767
1.824302,0.7281,-0.1133,0.3843,0.831
1.826321,0.6378,-0.0230,0.3160,0.712
1.828269,0.5987,0.1318,-0.2329,0.656
1.830422,0.6280,-0.0386,0.5840,0.858
1.832762,0.5826,-0.1514,1.0812,1.237
1.834540,0.5030,-0.2114,0.8844,1.039
1.836978,0.4644,-0.2031,0.9918,1.114
1.838749,0.4595,-0.1841,1.3483,1.436
1.841168,0.3804,0.0410,1.2404,1.298
1.842916,0.3399,0.3243,1.3126,1.394
1.845161,0.3291,0.3848,1.3908,1.480
1.847305,0.2066,0.3619,1.1158,1.191
1.849530,0.1006,0.3374,0.8634,0.932
1.851292,0.0996,0.2759,1.1578,1.194
1.853234,0.1367,0.1030,1.2843,1.296
1.855205,0.1411,0.0361,0.8492,0.862
1.857664,0.1460,-0.0557,0.4058,0.435
1.861341,0.1758,-0.1079,0.3228,0.383
1.862155,0.2368,-0.1358,0.4839,0.556
1.864248,0.3228,-0.1528,0.6666,0.756
1.866626,0.3111,-0.0435,0.5982,0.676
1.869002,0.4419,0.0000,0.8277,0.938
1.870301,0.6705,-0.0703,1.3688,1.526
1.872705,0.6241,-0.0903,0.8971,1.097
1.874630,0.5689,0.0273,0.5997,0.827
1.878489,0.7227,0.0723,1.0441,1.272
1.878774,0.9718,-0.0186,1.6515,1.916
1.880824,0.8316,0.1841,1.1686,1.446
1.883840,0.6021,0.2696,0.5660,0.869
1.887689,0.5308,0.2798,0.7501,0.961
1.887854,0.4615,0.2500,0.8805,1.025
1.889269,0.3599,0.1944,0.5630,0.696
1.891235,0.3203,0.1314,0.2705,0.439
1.894426,0.3477,-0.0479,0.7203,0.801
1.895533,0.3531,-0.0806,0.7965,0.875
1.897742,0.2862,-0.0518,0.2613,0.391
1.899853,0.2305,-0.0371,0.0527,0.239
1.902167,0.3496,-0.1328,0.5494,0.665
1.904141,0.4893,-0.1992,1.2516,1.359
1.906346,0.5230,-0.0444,0.9874,1.118
1.908482,0.4927,0.1079,0.7218,0.881
1.911390,0.4463,0.2285,0.5474,0.742
1.912974,0.5347,0.2466,0.6002,0.841
1.914488,0.5880,0.2534,0.7525,0.988
1.916990,0.6715,0.1934,1.1793,1.371
1.918973,0.6734,0.0820,1.3903,1.547
1.921592,0.7115,-0.1069,1.2584,1.450
1.923012,0.8775,-0.2154,1.5231,1.771
1.925814,0.9591,-0.1216,1.3795,1.685
1.927564,0.7955,0.0972,0.8624,1.177
1.929663,0.7193,0.2837,0.7628,1.086
1.931222,0.6539,0.2525,0.6729,0.972
1.933309,0.5782,0.0757,0.5547,0.805
1.936036,0.5005,0.0225,0.4947,0.704
1.937726,0.4336,-0.0010,0.5474,0.698
1.940159,0.3658,-0.0132,0.4546,0.584
1.941904,0.2954,-0.0103,0.3545,0.462
1.944247,0.2427,-0.0117,0.4297,0.494
1.946307,0.1641,0.0962,0.6861,0.712
1.948602,-0.0029,0.3257,0.6983,0.771
1.950456,-0.0342,0.3955,0.7135,0.816
1.952631,0.0049,0.4463,1.3590,1.430
1.954678,-0.0225,0.4292,1.7057,1.759
1.957010,-0.0825,0.2124,1.9523,1.966
1.959145,0.0264,-0.1778,2.1843,2.192
1.963023,0.2574,-0.2564,2.1911,2.221
1.963940,0.4082,-0.1778,1.8264,1.880
1.965241,0.3013,-0.0742,1.2877,1.325
1.967474,0.4151,-0.1309,1.4254,1.490
1.969476,0.7691,-0.2144,2.2546,2.392
1.972506,0.7125,-0.1724,1.8327,1.974
1.973223,0.5181,-0.0923,0.8570,1.006
1.975640,0.4595,-0.0283,0.4122,0.618
1.977815,0.4888,0.0957,0.3326,0.599
1.979880,0.6114,0.0942,0.6124,0.870
1.981874,0.6368,0.0537,0.7198,0.963
1.984245,0.6309,0.0786,0.6509,0.910
1.986613,0.7345,0.0449,0.8184,1.101
1.988620,0.6822,0.0410,0.6524,0.945
1.990381,0.5235,0.0620,0.1431,0.546
1.992391,0.5015,0.0278,0.0464,0.504
1.994928,0.5040,-0.0137,0.2876,0.580
1.996933,0.3941,0.0161,0.1177,0.412
1.998932,0.2881,0.0620,-0.2520,0.388
2.001185,0.2471,0.0298,-0.1831,0.309
2.003640,0.2251,-0.1206,0.4346,0.504
2.005569,0.1973,-0.2969,0.7100,0.794
2.007534,0.4419,-0.4063,1.7590,1.859
2.010051,1.1237,-0.1255,2.9544,3.163
2.012042,1.4572,0.1470,4.4785,4.712
2.013576,1.0284,0.2027,2.1448,2.387
2.015453,0.7330,0.3228,0.7672,1.109
2.017637,0.6397,0.2666,0.0488,0.695
2.020263,0.6817,0.1485,-0.1206,0.708
2.022303,0.7476,-0.1265,-0.0781,0.762
2.024781,0.7598,-0.2471,1.0328,1.306
2.027010,0.6524,-0.2002,0.5601,0.883
2.028503,0.5591,-0.1880,-0.0073,0.590
2.031468,0.4825,-0.1758,-0.0430,0.515
2.032777,0.4014,-0.1196,0.1568,0.447
2.034686,0.3033,-0.0957,0.2183,0.386
2.037377,0.1900,-0.1021,0.1548,0.265
2.039156,0.0825,-0.1089,0.1607,0.211
2.041411,-0.0244,-0.0996,0.2031,0.228
2.045115,-0.1240,-0.0239,0.2676,0.296
2.045424,-0.2129,0.0396,0.3838,0.441
2.047598,-0.3003,0.1226,0.4620,0.564
2.049400,-0.3565,0.1988,0.7203,0.828
2.051849,-0.3467,0.1973,1.1241,1.193
2.053667,-0.3350,0.1880,1.4792,1.528
2.056162,-0.2896,0.2832,1.6862,1.734
2.058022,-0.0732,0.2886,2.2810,2.300
2.060232,0.0874,0.0220,2.5515,2.553
2.062145,0.2100,-0.1968,1.8918,1.914
2.064625,0.4805,-0.2490,1.8581,1.935
2.066442,0.4756,-0.2490,1.2799,1.388
2.068535,0.4449,-0.2295,0.8077,0.950
2.070593,0.5508,-0.2075,0.6334,0.865
2.072821,0.6939,-0.1778,0.6905,0.995
2.074875,0.8487,-0.1528,0.8585,1.217
2.077117,0.9176,-0.0859,0.8849,1.278
2.079003,0.9415,-0.0088,0.8468,1.266
2.081350,0.9835,0.0576,0.8238,1.284
2.083149,0.9444,0.1284,0.6700,1.165
2.085828,0.8473,0.1494,0.4068,0.952
2.087735,0.7857,0.2119,0.3521,0.887
2.089725,0.7901,0.2657,0.5987,1.026
2.091504,0.8150,0.1641,0.8165,1.165
2.094706,0.9708,0.2530,1.1383,1.517
2.095775,0.7110,0.1768,0.7730,1.065
2.097726,0.4590,0.1275,0.0679,0.481
2.099929,0.3750,0.0029,0.0728,0.382
2.102401,0.3399,-0.1275,0.4444,0.574
2.104528,0.2857,-0.2124,0.7174,0.801
2.106617,0.2324,-0.2832,0.8223,0.900
2.108748,0.2935,-0.4248,1.6125,1.693
2.111990,0.6871,-0.6446,3.2083,3.344
2.112746,0.8653,-0.6412,3.2669,3.440
2.115009,0.8184,-0.2617,2.2102,2.371
2.116931,0.8751,0.2271,1.7819,1.998
2.119151,0.8033,0.4268,1.2853,1.575
2.122071,0.7911,0.4888,1.4518,1.724
2.123475,0.7017,0.3619,1.2115,1.446
2.125421,0.6505,0.2290,0.4859,0.844
2.127815,0.6085,0.1231,-0.0215,0.621
2.130484,0.5538,0.0659,-0.2544,0.613
2.131622,0.4932,-0.0117,-0.4322,0.656
2.133464,0.4385,-0.0156,-0.4683,0.642
2.137113,0.3872,-0.0352,-0.1631,0.422
2.138239,0.3345,-0.0239,0.1001,0.350
2.141386,0.2749,-0.0386,0.0654,0.285
2.142198,0.2432,-0.0669,-0.0796,0.264
2.144841,0.2212,-0.0889,-0.1035,0.260
2.147009,0.2080,-0.1455,0.0029,0.254
2.149077,0.2364,-0.2583,0.7437,0.822
2.150692,0.3072,-0.1480,1.0817,1.134
2.153052,0.6050,0.0361,1.4919,1.610
2.154901,0.7364,0.1045,1.8937,2.035
2.158073,0.6163,0.1050,1.0567,1.228
2.158888,0.6358,0.1143,0.9518,1.150
2.162877,0.6197,-0.0142,0.7911,1.005
2.163509,0.7154,-0.0249,0.8643,1.122
2.165446,0.8390,0.1489,1.5802,1.795
2.167516,0.7183,0.3169,1.4801,1.675
2.170343,0.4732,0.2925,0.7462,0.931
2.171486,0.3374,0.2310,0.2627,0.486
2.174139,0.2740,0.2031,0.1773,0.384
2.175708,0.2661,0.1211,0.4825,0.564
2.178073,0.3067,-0.0859,1.0685,1.115
2.180273,0.2842,-0.1499,0.9015,0.957
2.182327,0.4082,-0.2119,0.9635,1.068
2.184215,0.6006,-0.2574,1.2662,1.425
2.186773,0.5831,-0.1968,1.0099,1.183
2.189316,0.4278,0.0625,0.6778,0.804
2.191106,0.4200,0.2642,0.7384,0.890
2.193172,0.8731,0.0913,1.7121,1.924
2.195893,0.9547,0.1470,1.9724,2.196
2.197419,0.7139,0.0366,0.9791,1.212
2.199255,0.5572,0.1167,0.3872,0.689
2.201249,0.4068,0.1411,-0.0044,0.431
2.203668,0.3130,0.1255,-0.1421,0.366
2.205404,0.2627,0.0610,0.0044,0.270
2.207604,0.2173,-0.0508,0.1973,0.298
2.209650,0.2373,-0.2212,0.5738,0.659
2.212378,0.6046,-0.4244,1.8156,1.960
2.213744,0.9220,-0.4683,2.8353,3.018
2.216161,0.8062,-0.4629,1.8249,2.048
2.218063,0.5757,-0.4654,0.7432,1.049
2.220733,0.4351,-0.0244,0.3379,0.551
2.222478,0.5206,0.3682,0.5362,0.833
2.224416,0.7222,0.5127,1.3312,1.599
2.226327,0.9229,0.5557,2.2038,2.453
2.228735,1.0763,0.2891,2.4070,2.652
2.230792,0.9078,0.0610,1.2355,1.534
2.232831,0.6837,-0.0586,0.1782,0.709
2.234796,0.6094,-0.1299,0.0059,0.623
2.237783,0.5792,-0.0767,0.3897,0.702
2.239179,0.5499,0.0190,0.8912,1.047
2.241282,0.3995,0.1787,0.8253,0.934
2.243597,0.3037,0.2114,0.7657,0.850
2.246004,0.2490,0.2202,0.5997,0.686
2.247967,0.1802,0.1973,0.4195,0.497
2.249794,0.1118,0.1817,0.4190,0.470
2.251700,0.1060,0.0381,0.6006,0.611
2.254584,0.1475,-0.1104,1.1456,1.160
2.255880,0.1675,-0.1709,1.2252,1.248
2.257903,0.1172,-0.1538,0.7525,0.777
2.260101,0.0908,-0.1172,0.3394,0.370
2.263176,0.3267,-0.0518,0.5655,0.655
2.264787,0.7428,-0.0049,1.4899,1.665
2.266744,0.6783,0.0396,1.5378,1.681
2.271402,0.4996,0.1563,1.1149,1.232
2.271924,0.4415,0.1812,0.9996,1.108
2.273061,0.5025,0.1323,0.9181,1.055
2.275137,0.6231,-0.0352,1.3009,1.443
2.277646,0.6089,-0.1568,0.8795,1.081
2.280471,0.6431,-0.1450,0.8951,1.112
2.283097,0.5450,-0.1465,0.7100,0.907
2.283739,0.5386,-0.1201,0.8067,0.977
2.287248,0.4908,-0.0967,0.8849,1.016
2.289545,0.3902,-0.0825,0.4248,0.583
2.289726,0.3184,-0.0664,0.2627,0.418
2.293616,0.2867,-0.0288,0.4327,0.520
2.294468,0.2442,0.0293,0.5738,0.624
2.296762,0.1528,0.1528,0.5103,0.554
2.298270,0.0845,0.1992,0.4498,0.499
2.300642,0.0601,0.2022,0.4434,0.491
2.302650,0.1533,0.2354,0.7701,0.820
2.307310,0.1211,0.2041,0.7047,0.744
2.307900,0.0098,0.1524,0.1314,0.201
2.308814,-0.0239,0.1206,-0.1289,0.178
2.312716,-0.0273,0.0581,-0.2500,0.258
2.313397,0.1821,-0.0298,0.1978,0.271
2.315316,1.2877,-0.0635,2.9485,3.218
2.317315,2.2229,0.3316,6.3146,6.703
2.319913,1.8654,0.5460,5.4840,5.818
2.321583,1.1569,0.5557,2.1457,2.500
2.323703,0.9703,0.4229,0.1636,1.071
2.326533,1.0270,0.1607,-0.2388,1.067
2.328608,1.2242,0.0352,-0.1704,1.237
2.329761,1.6657,0.0308,1.6369,2.336
2.331793,1.4699,-0.0962,1.4752,2.085
2.333738,1.1090,-0.0855,0.0039,1.112
2.336340,0.9264,-0.0063,-0.4688,1.038
2.338339,0.7926,0.0161,-0.5626,0.972
2.340140,0.6729,-0.0059,-0.1797,0.697
2.342370,0.5377,0.0376,-0.1626,0.563
2.345046,0.3794,0.0249,-0.1983,0.429
2.347226,0.2075,-0.0029,-0.2178,0.301
2.348975,0.0386,0.0186,-0.1113,0.119
2.350975,-0.1030,0.0503,-0.0073,0.115
2.353555,-0.2017,0.0767,0.2647,0.341
2.355507,-0.3023,0.0957,0.4615,0.560
2.357290,-0.4375,0.1533,0.5469,0.717
2.359398,-0.5694,0.2642,0.6133,0.878
2.361631,-0.5787,0.2642,1.2687,1.419
2.363783,-0.4913,0.0435,2.3162,2.368
2.365772,-0.4732,-0.0230,2.5217,2.566
2.368066,-0.4410,-0.0503,2.0544,2.102
2.370174,-0.2481,-0.0562,1.7507,1.769
2.372077,-0.0747,-0.0132,1.6442,1.646
2.373889,0.0366,0.0488,1.6847,1.686
2.376300,0.0952,0.0825,1.6095,1.614
2.381018,0.0986,0.1861,1.1031,1.123
2.381555,0.1294,0.2295,0.6934,0.742
2.382761,0.1465,0.2100,0.2432,0.353
2.387033,0.1802,0.1680,-0.0156,0.247
2.388095,0.2530,0.1445,-0.0801,0.302
2.389276,0.3306,0.1353,0.0488,0.361
2.391168,0.3623,0.1128,0.0381,0.381
2.393251,0.4229,0.0298,0.0737,0.430
2.395026,0.6607,-0.0952,0.6104,0.905
2.397356,0.9967,-0.1065,1.2223,1.581
2.399320,1.0631,-0.0459,1.1656,1.578
