time,gFx,gFy,gFz,TgF
1.219147,0.9898,0.0498,1.5392,1.831
1.221645,0.8033,0.0156,1.2677,1.501
1.223551,0.5816,0.0054,0.8849,1.059
1.225595,0.4029,0.0923,0.5513,0.689
1.227468,0.3360,0.0259,0.4737,0.581
1.229808,0.3448,-0.0396,0.6915,0.774
1.231668,0.3155,-0.0635,0.7135,0.783
1.233760,0.2422,-0.0835,0.5587,0.615
1.235909,0.1734,-0.0884,0.3750,0.423
1.237938,0.1441,-0.0674,0.4380,0.466
1.239986,0.1563,-0.0645,0.6783,0.699
1.243513,0.1455,-0.0640,0.7945,0.810
1.244407,0.2183,0.0606,0.8370,0.867
1.246508,0.5157,0.2774,1.3141,1.439
1.248337,0.5640,0.3745,1.3707,1.529
1.250565,0.3750,0.3775,1.0929,1.216
1.252731,0.3565,0.3604,1.1139,1.224
1.254613,0.4634,0.2398,1.3322,1.431
1.256718,0.5582,-0.0195,1.5348,1.633
1.259481,0.5743,-0.1314,1.3302,1.455
1.263161,0.5103,-0.1602,1.0040,1.138
1.263547,0.4483,-0.1489,0.6729,0.822
1.265559,0.4717,-0.1499,0.6895,0.849
1.269352,0.5372,-0.0513,0.8873,1.038
1.269862,0.3633,0.0068,0.9142,0.984
1.271724,0.2412,-0.0337,0.7735,0.811
1.273697,0.2227,-0.0982,0.7750,0.812
1.275785,0.2163,0.0210,0.9054,0.931
1.278166,0.2769,0.1192,1.1891,1.227
1.280169,0.5811,-0.1680,1.8478,1.944
1.282448,1.3566,-0.3037,3.2870,3.569
1.284335,1.7995,-0.3824,4.1284,4.520
1.286831,1.2614,-0.3853,2.3381,2.684
1.288656,0.7794,-0.3496,0.6539,1.076
1.290548,0.6500,-0.3345,0.0098,0.731
1.294243,0.6148,-0.2320,-0.2798,0.714
1.296267,0.5679,-0.0449,-0.3858,0.688
1.297422,0.5352,0.0732,-0.2251,0.585
1.304180,0.6060,0.1035,0.3951,0.731
1.304846,0.6314,0.0889,0.9835,1.172
1.305044,0.4937,0.0088,0.8282,0.964
1.305571,0.3262,0.0059,0.3575,0.484
1.307578,0.1909,-0.0112,0.0542,0.199
1.309605,0.1045,-0.0020,-0.0166,0.106
1.311681,0.0816,-0.0171,0.3052,0.316
1.313899,0.1030,0.0005,0.8380,0.844
1.315876,0.2388,0.0518,1.4621,1.482
1.318050,0.4043,0.0625,1.6076,1.659
1.320229,0.3042,0.0317,0.7652,0.824
1.322553,0.0820,-0.0894,0.1113,0.165
1.324414,0.0220,-0.0581,0.1104,0.127
1.326832,0.0044,0.0112,0.1904,0.191
1.328539,0.1011,0.0908,0.3921,0.415
1.330400,0.4688,0.1753,1.2433,1.340
1.332491,0.5963,0.1948,1.6535,1.768
1.335306,0.4449,0.2295,1.2282,1.326
1.336868,0.3706,0.2266,1.0162,1.105
1.338932,0.2920,0.1480,0.9122,0.969
1.342320,0.2627,0.0342,0.8097,0.852
1.343931,0.3252,-0.1904,0.9957,1.065
1.345723,0.3643,-0.3360,1.0577,1.168
1.347512,0.3726,-0.3955,0.9498,1.094
1.350137,0.3736,-0.3194,0.7110,0.864
1.352205,0.3936,-0.1763,0.6270,0.761
1.354602,0.4288,-0.0649,0.8106,0.919
1.356029,0.3492,0.1372,0.8014,0.885
1.358632,0.2798,0.2544,0.7320,0.824
1.361474,0.3745,0.2862,0.9479,1.059
1.363914,0.6256,-0.0117,1.1417,1.302
1.364491,1.1901,-0.2271,2.2493,2.555
1.367848,1.3707,-0.2017,2.0290,2.457
1.370058,1.1725,-0.1143,0.9005,1.483
1.370944,1.0011,-0.1646,0.4463,1.108
1.373888,0.7315,-0.1426,-0.3008,0.804
1.375849,0.6602,-0.0122,-0.2158,0.695
1.377844,0.6168,0.0239,-0.5113,0.801
1.379246,0.5601,0.0464,-0.5069,0.757
1.381367,0.5040,0.0547,-0.5015,0.713
1.383807,0.5552,0.0640,0.0532,0.561
1.386013,0.5699,0.0674,0.5782,0.815
1.388458,0.4996,0.0718,0.6490,0.822
1.390351,0.4253,0.0205,0.6597,0.785
1.392825,0.3355,-0.0352,0.4708,0.579
1.394251,0.2276,-0.0586,0.1963,0.306
1.396075,0.1729,-0.1099,0.1802,0.273
1.398452,0.2110,-0.2232,0.6265,0.698
1.400664,0.3033,-0.2222,1.0240,1.091
1.402649,0.3047,-0.2041,1.2018,1.257
1.404405,0.2154,-0.1489,0.8741,0.912
1.406484,0.0728,0.3013,0.8101,0.867
1.409415,0.0230,0.6089,1.2579,1.398
1.410923,0.1558,0.5386,1.4836,1.586
1.412865,1.3488,0.6627,3.5135,3.821
1.414596,2.0437,0.5464,4.3032,4.795
1.417739,1.6164,0.1895,4.0673,4.381
1.419626,1.2511,-0.2212,2.9437,3.206
1.421564,0.9645,-0.1206,1.7443,1.997
1.423938,1.0128,0.0288,1.2872,1.638
1.426104,1.0821,0.1734,1.0875,1.544
1.427819,1.0690,0.0146,1.1173,1.546
1.429935,0.9449,-0.0547,0.9215,1.321
1.431906,0.6929,-0.0425,0.4820,0.845
1.434591,0.5352,-0.0523,0.0488,0.540
1.437029,0.4429,-0.0269,-0.0982,0.454
1.438587,0.3658,0.0278,-0.1006,0.380
1.440307,0.3033,0.0601,0.0498,0.313
1.442963,0.2071,0.0308,0.0361,0.212
1.444689,0.0967,0.0078,-0.0610,0.115
1.446707,-0.0049,-0.0151,-0.0796,0.081
1.448639,-0.1030,-0.0327,0.0205,0.110
1.451392,-0.1558,-0.0313,0.2481,0.295
1.454344,-0.1812,-0.0313,0.4585,0.494
1.455199,-0.2158,-0.0361,0.5533,0.595
1.457028,-0.2740,-0.0488,0.4961,0.569
1.459679,-0.3243,-0.0786,0.5044,0.605
1.462062,-0.3623,-0.1543,0.7174,0.818
1.463776,-0.3033,-0.0718,1.0817,1.126
1.465616,-0.1695,0.0479,1.7341,1.743
1.470168,-0.0820,0.1353,1.9992,2.005
1.470726,0.0537,-0.0430,2.3240,2.325
1.472099,0.2080,-0.2119,2.1262,2.147
1.474102,0.2197,-0.2906,1.6115,1.652
1.478210,0.2295,-0.3448,1.3195,1.383
1.478970,0.2837,-0.3750,1.1886,1.278
1.480630,0.4244,-0.3389,1.2291,1.344
1.482394,0.4854,-0.2422,0.9664,1.108
1.484451,0.5210,-0.1240,0.7681,0.936
1.486551,0.4273,-0.0034,0.4048,0.589
1.488966,0.2993,0.0376,0.1177,0.324
1.490461,0.1973,0.0713,-0.0337,0.212
1.492942,0.1460,0.0962,0.0029,0.175
1.494941,0.1406,0.1040,0.1641,0.240
1.496951,0.1812,0.0444,0.5044,0.538
1.498967,0.4253,-0.1807,1.1119,1.204
1.502884,0.7325,-0.2998,1.7536,1.924
1.503947,0.8223,-0.2881,1.7101,1.919
1.505994,0.8360,-0.2310,1.4274,1.670
1.507750,0.9400,-0.1821,1.4347,1.725
1.510001,0.8722,0.0181,1.1315,1.429
1.512235,1.1842,-0.1616,1.7101,2.086
1.514266,1.4113,-0.2940,2.0202,2.482
1.516297,1.2257,-0.3369,1.5568,2.010
1.518392,0.9850,-0.3155,0.7198,1.260
1.520414,0.9596,-0.2461,0.3882,1.064
1.522971,0.9352,0.0459,0.5650,1.094
1.524998,0.6251,0.3409,0.5450,0.897
1.526910,0.5381,0.3921,1.0362,1.232
1.528698,0.6978,0.3809,1.8488,2.013
1.530687,0.8204,0.3760,2.2717,2.444
1.533257,0.5250,0.3584,1.8630,1.968
1.535670,0.3150,0.3003,1.2550,1.328
1.537186,0.2222,0.2378,0.9269,0.982
1.539276,0.1270,0.1279,0.3487,0.393
1.541463,0.0742,-0.0352,0.1797,0.198
1.543632,0.0391,-0.1152,0.1528,0.195
1.545479,0.0054,-0.1358,0.2422,0.278
1.547758,-0.0405,-0.1328,0.2090,0.251
1.549938,-0.0869,-0.1196,0.1778,0.231
1.552278,-0.1143,-0.1123,0.1983,0.255
1.554288,-0.0322,-0.0532,0.4732,0.477
1.556253,0.1318,0.0576,0.9757,0.986
1.558344,0.2950,0.0693,0.6290,0.698
1.561846,0.3335,0.0078,0.6221,0.706
1.564282,0.2867,-0.0083,0.0884,0.300
1.564977,0.3267,0.0220,-0.0444,0.330
1.567394,0.3536,0.0606,-0.0669,0.365
1.568939,0.3023,0.0342,0.1387,0.334
1.571645,0.2041,-0.0112,-0.1382,0.247
1.573263,0.4356,-0.0689,0.2110,0.489
1.575071,0.9625,-0.0288,1.6134,1.879
1.577305,0.8878,-0.1206,1.6330,1.863
1.579278,0.6456,-0.2427,0.9972,1.212
1.581403,0.5757,-0.2823,1.0016,1.189
1.583713,0.7838,-0.0596,1.5949,1.778
1.586106,0.7852,0.3140,1.8830,2.064
1.587848,0.5987,0.4102,1.4264,1.600
1.590305,0.4507,0.3765,1.1105,1.256
1.591792,0.4092,0.3052,1.0260,1.146
1.594259,0.4634,0.2344,1.3297,1.428
1.596697,0.5044,0.2945,1.4562,1.569
1.598430,0.4229,0.3028,1.2325,1.338
1.600290,0.3330,0.2744,0.8199,0.927
1.602703,0.2583,0.2100,0.5435,0.637
1.605353,0.2417,0.1572,0.4302,0.518
1.606968,0.2373,0.0947,0.4537,0.521
1.608682,0.2090,0.0093,0.3501,0.408
1.611106,0.1856,-0.0288,0.3228,0.373
1.613268,0.2886,-0.0918,0.6397,0.708
1.615257,0.3916,-0.1460,0.9215,1.012
1.618500,0.5250,-0.1216,1.0133,1.148
1.620553,0.6524,-0.1192,0.9635,1.170
1.621961,0.7174,-0.0308,0.6910,0.997
1.623924,0.8136,-0.0430,0.6934,1.070
1.626764,0.8072,0.0132,0.6514,1.037
1.628727,0.6724,0.1109,0.4537,0.819
1.630060,0.5694,0.1792,0.3116,0.673
1.632128,0.5840,0.0791,0.4195,0.723
1.635093,0.7349,-0.1558,0.9356,1.200
1.636733,0.8072,-0.2798,1.3195,1.572
1.638482,0.6490,-0.3775,1.0636,1.302
1.640731,0.4903,-0.4458,0.9122,1.128
1.642988,0.4922,-0.5523,1.3322,1.524
1.644829,0.7012,-0.6558,2.6380,2.807
1.646956,0.8780,-0.3706,3.0628,3.208
1.656449,0.8448,-0.2080,2.4534,2.603
1.656901,0.5538,0.2783,1.6760,1.787
1.657152,0.4292,0.4590,1.1227,1.287
1.657378,0.5367,0.4361,1.0143,1.228
1.658759,0.6119,0.3858,1.0807,1.300
1.662558,0.4698,0.3096,0.7286,0.921
1.663111,0.3081,0.2412,0.4043,0.563
1.663785,0.3477,0.2066,0.6368,0.754
1.665865,0.3662,0.1348,1.1500,1.214
1.670133,0.2251,0.0781,0.6646,0.706
1.670435,0.1802,0.0293,0.0942,0.205
1.672183,0.2569,-0.0508,0.1890,0.323
1.674137,0.2700,-0.0796,0.1621,0.325
1.676423,0.2090,-0.0933,-0.0215,0.230
1.678475,0.1445,-0.1138,-0.0952,0.207
1.680572,0.1670,-0.1572,0.1695,0.285
1.682786,0.4190,-0.1944,0.7989,0.923
1.684776,0.8077,0.0376,1.4225,1.636
1.686801,0.8624,0.1065,1.5983,1.819
1.688772,0.8023,0.0288,1.2960,1.525
1.690832,0.7579,-0.1152,1.0328,1.286
1.693800,0.5919,-0.2188,0.4610,0.781
1.695551,0.6148,-0.0645,0.4117,0.743
1.697499,0.6983,0.1958,0.9928,1.229
1.699741,0.7139,0.3472,1.1329,1.383
1.703094,0.6724,0.2642,1.0909,1.308
1.703890,0.5010,0.0088,0.6597,0.828
1.705907,0.3872,-0.0752,0.2173,0.450
1.707969,0.3418,-0.1304,0.3599,0.513
1.711322,0.3179,-0.1069,0.5621,0.655
1.712202,0.2842,-0.0635,0.6695,0.730
1.714303,0.2271,-0.0220,0.5005,0.550
1.716426,0.1714,0.0479,0.4551,0.489
1.718737,0.1231,0.1582,0.3409,0.395
1.720720,0.0830,0.1948,0.4351,0.484
1.722852,0.0869,0.2466,0.8165,0.857
1.724867,0.0693,0.2725,1.2882,1.319
1.728131,0.0430,0.1685,1.1329,1.146
1.728722,0.2334,-0.0845,1.2477,1.272
1.730831,0.3550,-0.1382,1.2926,1.348
1.733153,0.4292,-0.1641,1.1857,1.272
1.738137,0.5289,-0.1904,1.3273,1.441
1.738706,0.5713,0.1025,1.3024,1.426
1.739480,0.5777,0.3130,1.2926,1.450
1.741566,0.5152,0.3379,0.9391,1.123
1.744609,0.4263,0.3228,0.6080,0.810
1.746315,0.2945,0.2808,0.3174,0.516
1.748025,0.2344,0.1548,0.2832,0.399
1.750154,0.4283,-0.1211,0.6558,0.793
1.752237,0.8678,-0.2471,1.8742,2.080
1.754551,0.9410,-0.1572,1.4396,1.727
1.756447,0.8980,-0.0889,1.0895,1.415
1.758736,0.9356,-0.1084,0.8057,1.240
1.762697,0.9615,-0.1065,0.6422,1.161
1.763235,0.7403,-0.0996,0.0591,0.749
1.765472,0.5616,-0.0674,-0.3511,0.666
1.767154,0.4878,-0.0664,-0.3677,0.615
1.770458,0.5518,-0.0459,0.1406,0.571
1.770959,0.5865,-0.0444,0.6827,0.901
1.773403,0.4683,-0.0381,0.5025,0.688
1.775453,0.3697,-0.0791,0.2364,0.446
1.777521,0.3545,-0.0562,0.2876,0.460
1.779759,0.4263,-0.0146,0.7071,0.826
1.782112,0.3692,0.0649,0.9386,1.011
1.784018,0.5084,0.4146,1.5231,1.658
1.787267,0.9786,0.5103,2.8255,3.033
1.788317,1.3361,0.3921,3.3490,3.627
1.790072,0.9605,0.2490,2.0031,2.235
1.792139,0.6675,0.1353,1.0572,1.258
1.794677,0.5054,0.2398,0.6636,0.868
1.796572,0.5928,0.3438,0.8624,1.102
1.798588,0.7276,0.4122,1.7971,1.982
1.800624,0.5352,0.2827,1.6164,1.726
1.802708,0.3531,0.0483,0.8936,0.962
1.804967,0.2979,-0.1538,0.5679,0.659
1.807062,0.2876,-0.2637,0.5416,0.667
1.808924,0.2915,-0.3008,0.5787,0.714
1.810946,0.2857,-0.3062,0.7637,0.871
1.813494,0.2867,-0.3291,1.0030,1.094
1.815135,0.2671,-0.3330,0.9513,1.043
1.817267,0.3135,-0.2217,1.0084,1.079
1.820936,0.3213,-0.1338,0.9986,1.058
1.821880,0.2666,-0.0313,0.6724,0.724
1.823943,0.2261,0.0176,0.4165,0.474
1.826021,0.1548,0.1187,0.1817,0.267
1.828928,0.1514,0.2222,0.1695,0.318
1.830344,0.2061,0.2642,0.4942,0.597
1.832306,0.2149,0.2534,0.6422,0.723
1.836027,0.1328,0.1875,0.4620,0.516
1.836709,0.0308,0.0542,0.2041,0.213
1.838785,0.1021,-0.0747,0.1445,0.192
1.841429,0.3081,-0.1856,0.5191,0.632
1.845867,0.4820,-0.2124,0.9249,1.064
1.846136,0.7496,-0.0884,0.9493,1.213
1.847455,1.3790,0.1314,2.0534,2.477
1.849195,1.7136,0.2163,3.1737,3.613
1.852374,1.4118,0.2320,1.6579,2.190
1.854323,1.0060,0.2183,0.1426,1.039
1.855738,0.8458,0.0674,-0.5445,1.008
1.858129,0.8121,0.0571,-0.7164,1.084
1.861852,0.8219,-0.1919,-0.2793,0.889
1.862088,0.7740,-0.2071,-0.2300,0.834
1.864568,0.6890,-0.2998,0.0928,0.757
1.866216,0.5840,-0.3433,0.1748,0.700
1.868830,0.4957,-0.4756,0.5850,0.902
1.872046,0.6612,-0.3111,3.1439,3.228
1.875108,0.9806,0.3047,5.9015,5.990
1.875538,0.6046,0.4424,3.8344,3.907
1.878699,0.2022,0.2998,1.2506,1.302
1.878869,0.0855,0.3184,0.7413,0.811
1.881520,0.0566,0.3794,0.5411,0.663
1.883056,0.0606,0.3960,0.3213,0.514
1.885659,0.1250,0.3042,0.6378,0.718
1.887437,0.1402,0.1636,0.8458,0.873
1.889031,0.0732,0.0781,0.2930,0.312
1.892033,0.0112,0.0469,-0.2124,0.218
1.895032,-0.0410,0.0015,-0.3399,0.342
1.895475,-0.0557,-0.0137,-0.2383,0.245
1.897710,0.0693,-0.0493,0.4834,0.491
1.900128,0.1353,-0.0645,1.0387,1.049
1.902611,0.1714,-0.0708,1.0509,1.067
1.903996,0.3643,-0.0371,0.9864,1.052
1.906144,0.4419,-0.0093,0.7520,0.872
1.908397,0.4034,0.0195,0.3599,0.541
1.911053,0.4288,0.0356,0.1753,0.465
1.912310,0.5743,0.0723,0.2486,0.630
1.914595,0.6256,0.0234,0.2974,0.693
1.916752,0.4952,-0.0923,0.0855,0.511
1.919004,0.4712,-0.1602,0.0200,0.498
1.920837,0.6671,-0.2368,0.4126,0.819
1.922891,0.7979,-0.2647,0.8419,1.190
1.925294,0.8521,-0.2456,1.0836,1.400
1.927421,0.8839,-0.2246,1.4591,1.721
1.929028,0.8053,-0.1934,1.8767,2.051
1.931173,1.0611,0.0684,3.1068,3.284
1.933714,1.1002,0.3609,3.6337,3.814
1.935798,0.9112,0.1675,2.7205,2.874
1.937755,0.6475,-0.2066,1.8791,1.998
1.939874,0.5201,-0.3413,1.4879,1.613
1.942069,0.4839,-0.3072,1.3756,1.490
1.944852,0.4937,-0.0928,1.1705,1.274
1.946856,0.5059,0.0640,0.8707,1.009
1.948408,0.4825,0.2320,0.6124,0.813
1.950440,0.3682,0.2759,0.2700,0.534
1.953441,0.2383,0.2276,0.1690,0.370
1.954602,0.3116,0.3575,0.5118,0.698
1.956640,0.4830,0.4380,1.2843,1.440
1.959325,0.3545,0.4082,1.0865,1.214
1.961846,0.1333,0.3052,0.2188,0.398
1.963209,-0.0093,0.2661,-0.1636,0.313
1.965498,-0.0210,0.2017,-0.3179,0.377
1.967501,0.1309,-0.0298,0.1548,0.205
1.971000,0.1992,-0.1626,0.6060,0.658
1.973659,0.1279,-0.2031,0.3262,0.405
1.973828,0.1387,-0.0122,0.3291,0.357
1.975743,0.3838,0.2056,0.9815,1.074
1.978616,0.6905,0.0381,2.1316,2.241
1.979733,0.9557,-0.1611,2.2634,2.462
1.982242,1.2877,-0.2495,2.7928,3.085
1.984296,1.2076,-0.2451,2.0910,2.427
1.986352,0.8966,-0.2315,0.7374,1.184
1.988231,0.7681,-0.1318,0.0698,0.783
1.990498,0.8199,0.0523,0.0068,0.822
1.992711,0.8658,0.2798,0.3238,0.966
1.994739,0.8590,0.3482,0.6451,1.129
1.998627,0.7008,0.3365,0.4874,0.917
1.998920,0.4791,0.2598,-0.0903,0.552
2.001545,0.3667,0.2368,-0.2749,0.516
2.003419,0.3169,0.2237,-0.2271,0.449
2.005563,0.2705,0.1743,-0.0864,0.333
2.007376,0.1699,0.1172,-0.0859,0.224
2.008973,0.0982,0.1094,0.0474,0.154
2.011605,0.0151,0.0459,0.0737,0.088
2.014072,-0.0732,0.0288,-0.1040,0.130
2.015630,-0.1275,0.0225,-0.1016,0.165
2.018629,-0.1309,-0.0200,0.1748,0.219
2.020137,-0.0400,-0.1572,0.8136,0.830
2.022099,0.1260,-0.3296,1.5920,1.631
2.024137,0.5084,-0.1792,2.1213,2.189
2.026217,0.9415,0.1109,3.1629,3.302
2.028699,0.8087,0.3037,2.9134,3.039
2.030742,0.5743,0.2837,1.9060,2.011
2.032669,0.4878,0.0293,0.9605,1.078
2.037242,0.6251,0.1035,0.9122,1.111
2.037651,0.7686,0.2271,0.9772,1.264
2.038907,0.9537,0.2603,1.2653,1.606
2.041092,0.8477,0.2486,0.8453,1.223
2.043128,0.7008,0.1021,0.3550,0.792
2.045853,0.6588,-0.0298,0.3951,0.769
2.047162,0.5972,-0.0347,0.4058,0.723
2.049139,0.4732,0.0210,0.1436,0.495
2.051245,0.3277,0.0654,-0.1338,0.360
2.054355,0.2461,0.1133,-0.1734,0.322
2.055612,0.2114,0.1436,0.0283,0.257
2.057963,0.1865,0.1260,0.1665,0.280
2.064343,0.2940,0.0308,0.6382,0.703
2.064989,0.5201,-0.0630,1.2277,1.335
2.065712,0.5103,-0.0288,1.0826,1.197
2.066611,0.5054,0.0503,0.7110,0.874
2.070703,0.9845,0.2574,1.2916,1.644
2.071109,1.1583,0.3091,1.7834,2.149
2.072640,0.9820,0.2940,1.2189,1.593
2.074765,0.9229,0.3223,1.2003,1.548
2.077224,1.0553,0.1480,1.1608,1.576
2.079153,1.2985,-0.1665,1.7267,2.167
2.081623,1.2369,-0.4644,2.0334,2.425
2.083532,1.2096,-0.5562,2.1379,2.519
2.085448,1.1647,-0.4532,1.7346,2.138
2.087839,1.0651,-0.4483,1.6921,2.049
2.089169,0.9156,-0.4673,1.7263,2.009
2.091764,0.8678,-0.3868,2.0266,2.238
2.094459,0.7887,-0.2276,1.6393,1.833
2.095837,0.6578,-0.1074,0.8468,1.078
2.097825,0.5142,-0.0859,0.2466,0.577
2.100235,0.3877,-0.0498,-0.1489,0.418
2.103260,0.2793,0.0068,-0.2281,0.361
2.104446,0.2090,0.1323,-0.0825,0.261
2.106498,0.1831,0.1909,0.2935,0.395
2.108851,0.1289,0.1997,0.5079,0.561
2.110526,0.0483,0.1895,0.4712,0.510
2.112897,-0.0449,0.1851,0.4698,0.507
2.114804,-0.1152,0.1548,0.4239,0.466
2.116985,-0.1909,0.0752,0.3702,0.423
2.119955,-0.2466,0.0107,0.2232,0.333
2.121397,-0.2774,-0.0415,0.2593,0.382
2.123336,-0.2661,-0.0889,0.3570,0.454
2.125918,-0.2017,-0.1704,0.6173,0.671
2.128125,-0.1065,-0.2627,0.7012,0.756
2.129317,0.1978,-0.1973,1.0323,1.069
2.131324,0.7911,-0.0156,2.1159,2.259
2.133530,0.8106,0.1582,2.3909,2.530
2.136406,0.5337,0.2686,1.4572,1.575
2.137826,0.4600,0.3106,1.0524,1.190
2.140280,0.4458,0.3130,0.7525,0.929
2.142254,0.4161,0.2539,0.1113,0.500
2.144652,0.5079,0.1528,-0.0073,0.530
2.146543,0.5508,0.1436,0.0786,0.575
2.148505,0.6627,0.0977,0.5489,0.866
2.150613,0.7633,0.1309,1.1862,1.417
2.153127,0.7330,0.3189,1.3375,1.558
2.155337,0.5035,0.3067,1.0948,1.243
2.157030,0.3833,0.2774,0.8204,0.947
2.159749,0.3423,0.2862,1.1139,1.200
2.161765,0.1968,0.3335,1.0719,1.140
2.164154,0.1939,0.1978,1.3380,1.366
2.165531,0.6846,-0.2569,2.0022,2.132
2.167605,1.1656,-0.2564,2.6917,2.944
2.171469,1.1549,-0.0899,1.9050,2.230
2.172128,0.8258,-0.0273,0.5025,0.967
2.175203,0.6597,-0.0337,0.0132,0.661
2.175914,0.6348,0.0488,-0.1499,0.654
2.178608,0.6485,0.1812,0.0747,0.677
2.180519,0.6270,0.0991,0.2080,0.668
2.182198,0.5660,0.0698,0.1729,0.596
2.184276,0.4800,0.0620,-0.0190,0.484
2.186465,0.4278,0.0454,-0.0210,0.431
2.189742,0.3648,0.0225,0.1240,0.386
2.190681,0.2344,0.0000,0.1958,0.305
2.193156,0.1851,0.0664,0.2930,0.353
2.195861,0.2041,0.0840,0.7008,0.735
2.197284,0.3467,0.1646,1.1393,1.202
2.199094,0.6304,0.2749,1.2023,1.385
2.201155,0.5923,0.2178,0.8350,1.047
2.203453,0.4917,0.1685,0.6485,0.831
2.205501,0.6612,-0.1944,1.3703,1.534
2.207323,0.4004,-0.1988,0.9083,1.012
2.209530,0.5713,-0.3326,1.5705,1.704
2.212662,0.9996,-0.1953,2.1408,2.371
2.213746,1.0123,-0.0410,1.8996,2.153
2.215798,0.9376,0.0864,1.7932,2.025
2.217937,0.6983,0.0503,1.5685,1.718
2.220783,0.5914,-0.0982,1.4640,1.582
2.222876,0.5836,-0.1914,1.4914,1.613
2.224640,0.4864,-0.1065,1.3312,1.421
2.226720,0.3926,0.1323,1.0011,1.083
2.229298,0.2867,0.2793,0.5054,0.645
2.230867,0.1880,0.2764,0.1748,0.377
2.233019,0.1255,0.2608,0.0244,0.290
2.235017,0.1743,0.1870,0.4527,0.520
2.237710,0.1778,0.1104,0.8697,0.895
2.239149,0.1079,0.0332,0.7237,0.732
2.241263,0.0474,0.0562,0.4996,0.505
2.243611,0.0161,0.0508,0.4727,0.476
2.245503,0.0225,-0.0625,0.2935,0.301
2.248011,0.1734,-0.1284,0.5743,0.613
2.249506,0.5762,-0.2554,1.3195,1.462
2.251657,0.9732,-0.3448,2.1037,2.343
2.253842,1.1876,-0.2476,1.8151,2.183
2.256708,1.2218,-0.1441,1.0963,1.648
2.258147,1.0460,-0.0400,1.2750,1.650
2.259937,0.7530,0.2700,0.2515,0.839
2.262471,0.7125,0.2989,0.4463,0.892
2.264429,0.8512,0.2564,0.0239,0.889
2.266325,1.0880,0.2447,0.9537,1.467
2.268529,0.8482,0.1006,0.7296,1.123
2.271179,0.6382,-0.1118,-0.1323,0.661
2.272915,0.5577,-0.1909,-0.2290,0.632
2.275235,0.4922,-0.2871,-0.0371,0.571
2.276875,0.4556,-0.2281,0.3120,0.597
2.279346,0.4078,-0.1294,0.6256,0.758
2.281649,0.3321,-0.0523,0.6519,0.733
2.283420,0.2725,-0.0581,0.8521,0.897
2.285721,0.1582,-0.1397,0.8595,0.885
2.288008,0.0176,-0.1768,0.9054,0.923
2.290221,0.0371,0.0957,1.4547,1.458
2.292084,0.2720,0.3760,2.3235,2.369
2.293845,0.5333,0.1563,2.4802,2.542
2.297076,0.6002,0.0562,1.7595,1.860
2.298027,0.5181,0.1504,1.1847,1.302
2.300442,0.5157,0.1983,0.9688,1.115
2.302747,0.6700,0.2217,1.1149,1.319
2.305246,0.6451,0.2412,0.8966,1.131
2.306672,0.5357,0.2290,0.4566,0.740
2.309040,0.4732,0.2002,0.1763,0.543
2.312163,0.5689,0.1533,0.2495,0.640
2.313197,0.6710,0.0986,0.5450,0.870
2.315311,0.5889,-0.0356,0.5298,0.793
2.317145,0.5528,-0.1367,0.4385,0.719
2.320318,0.5396,-0.1709,0.4034,0.695
2.322462,0.4708,-0.1968,0.3213,0.603
2.323543,0.4229,-0.2583,0.3829,0.626
2.326423,0.5308,-0.3868,0.9361,1.144
2.328354,0.7408,-0.2554,1.6545,1.831
2.329813,0.7486,-0.1548,2.1018,2.236
2.331612,0.5235,-0.2979,1.7233,1.826
2.333941,0.6470,-0.0264,1.9606,2.065
2.336409,0.8473,0.2686,1.9616,2.154
2.338124,0.9332,0.3448,1.6921,1.963
2.340508,0.7681,0.2686,1.2081,1.457
2.342265,0.5264,0.1411,0.3955,0.673
2.345539,0.3995,0.0942,-0.0752,0.417
2.347098,0.3785,-0.0972,-0.0855,0.400
2.349114,0.3555,-0.2520,0.0806,0.443
2.350762,0.3433,-0.2783,0.3999,0.596
2.353426,0.6373,-0.0557,1.2301,1.386
2.355705,1.0284,0.1807,1.7702,2.055
2.357394,0.7823,0.1123,0.9645,1.247
2.360025,0.4429,0.0659,0.0308,0.449
2.363928,0.3619,0.1372,0.0649,0.392
2.364421,0.4038,0.1299,0.0308,0.425
2.367596,0.5860,0.1817,0.9146,1.101
2.367742,0.5914,0.2500,1.0577,1.237
2.370764,0.3135,0.1953,0.6368,0.736
2.372050,0.2012,0.1358,0.3770,0.448
2.373733,0.1768,0.0855,0.6690,0.697
2.375987,0.1821,-0.0015,0.9864,1.003
2.378621,0.1431,-0.1597,1.3322,1.349
2.382260,0.1333,-0.1758,1.4362,1.453
2.382512,0.3101,0.0649,1.5988,1.630
2.384699,0.5660,0.2315,1.9138,2.009
2.387150,0.3843,0.1240,1.3903,1.448
2.389190,0.1480,0.0527,0.5323,0.555
2.391406,0.1983,0.1973,0.4620,0.540
2.393132,0.3814,0.2603,0.9610,1.066
2.395752,0.2657,0.0962,0.9718,1.012
2.397394,0.1470,0.0132,0.3418,0.372
2.399661,0.1045,-0.0034,0.1309,0.168
2.401826,0.1299,0.0186,0.1812,0.224
2.405636,0.2324,0.1411,0.4981,0.567
2.406198,0.2290,0.1753,0.5518,0.623
2.407810,0.2647,0.1660,0.4795,0.572
2.409984,0.4825,0.0254,0.7760,0.914
2.412399,0.5176,-0.1021,0.7794,0.941
2.414585,0.5880,-0.0625,0.5523,0.809
