time,gFx,gFy,gFz,TgF
8.112519,1.0021,0.0347,1.2384,1.593
8.114827,0.8507,0.0781,0.9005,1.241
8.119009,0.6138,-0.0571,0.8121,1.020
8.119476,0.4478,-0.1768,1.0553,1.160
8.121289,0.3765,-0.1489,0.8912,0.979
8.124096,0.3526,-0.0825,0.3311,0.491
8.125392,0.3125,-0.0415,-0.0156,0.316
8.127599,0.2539,-0.0190,0.1480,0.295
8.129805,0.1919,-0.0239,0.4038,0.448
8.131732,0.1611,-0.1099,0.8126,0.836
8.134071,0.1836,-0.1904,1.0030,1.037
8.136103,0.1753,-0.1509,0.5088,0.559
8.138110,0.1675,-0.1069,-0.0347,0.202
8.140320,0.1695,-0.0664,-0.2188,0.285
8.142416,0.2310,-0.0117,0.0913,0.249
8.144402,0.3628,0.1104,0.6241,0.730
8.146957,0.4996,0.1367,1.2242,1.329
8.148329,0.4810,0.0049,1.0387,1.145
8.151368,0.4703,-0.0718,0.6837,0.833
8.152838,0.4996,-0.0537,0.5362,0.735
8.155092,0.4620,0.1538,0.5811,0.758
8.157223,0.5284,0.2412,0.8248,1.009
8.159481,0.6475,0.1270,1.0660,1.254
8.161780,0.7008,0.0586,0.9752,1.202
8.163406,0.6114,0.2183,0.6046,0.887
8.166418,0.5591,0.2979,0.4825,0.796
8.167757,0.5894,0.3213,0.8726,1.101
8.169865,0.5948,0.2945,1.0782,1.266
8.171817,0.6363,0.0816,0.9996,1.188
8.173819,0.5894,-0.0278,0.6812,0.901
8.176029,0.5411,-0.0303,0.3457,0.643
8.178749,0.5054,0.0386,0.6163,0.798
8.180320,0.4029,0.2051,0.8541,0.966
8.183420,0.3614,0.2666,1.0353,1.128
8.185244,0.3599,0.0215,1.2272,1.279
8.186303,0.4043,-0.1279,1.0245,1.109
8.188411,0.4532,-0.1333,0.7437,0.881
8.190499,0.4361,-0.1011,0.3374,0.561
8.192646,0.5337,-0.1148,0.5391,0.767
8.194741,0.8311,-0.1333,1.3058,1.554
8.197002,1.0025,-0.0098,1.4831,1.790
8.199966,0.8907,0.2451,1.0358,1.388
8.201691,0.8311,0.2783,0.6436,1.087
8.203482,0.8057,0.1406,0.5836,1.005
8.205647,0.7486,-0.0107,0.6031,0.961
8.207538,0.6890,-0.0137,0.5880,0.906
8.210111,0.5391,0.1353,0.2920,0.628
8.212190,0.4454,0.2227,0.1900,0.533
8.213971,0.3721,0.2241,0.5713,0.718
8.220217,0.2940,0.1250,0.8941,0.949
8.220672,0.2305,0.0166,0.8331,0.865
8.220883,0.1973,-0.0283,0.4185,0.464
8.222594,0.1499,-0.0239,0.2466,0.290
8.224503,0.1362,-0.1323,0.6016,0.631
8.226580,0.3330,-0.3550,1.6657,1.735
8.228404,0.6739,-0.4410,2.6521,2.772
8.230652,0.9127,-0.2637,2.3308,2.517
8.235149,0.9337,0.1455,1.5968,1.855
8.235677,1.0206,0.2490,1.1759,1.577
8.237099,1.1183,0.3086,1.1163,1.610
8.240340,1.2037,0.3750,1.4186,1.898
8.241240,1.1827,0.1738,1.7707,2.136
8.243529,1.1432,-0.1172,2.1907,2.474
8.245727,0.9249,0.0439,1.3224,1.614
8.247816,0.6470,0.0728,0.2930,0.714
8.250226,0.5274,0.0879,-0.0435,0.536
8.252012,0.4595,0.1074,0.7120,0.854
8.254031,0.3814,0.1074,0.6295,0.744
8.256398,0.2691,0.1094,0.1909,0.348
8.258286,0.1709,0.0835,0.0982,0.214
8.260399,0.1172,-0.0254,0.3521,0.372
8.262457,0.0923,-0.1460,0.6622,0.684
8.264675,0.0908,-0.2383,0.7818,0.822
8.271895,0.0689,-0.2764,0.6558,0.715
8.272321,0.0557,-0.3326,0.7530,0.825
8.272461,0.0479,-0.3965,0.9054,0.990
8.272720,0.0767,-0.4136,1.0646,1.145
8.274790,0.1577,-0.4395,1.2833,1.366
8.276905,0.2764,-0.3755,1.1456,1.237
8.279346,0.3936,-0.2647,0.9269,1.041
8.281390,0.4122,-0.1631,0.7594,0.879
8.283593,0.3936,-0.0811,0.6685,0.780
8.285701,0.3999,-0.0366,0.6368,0.753
8.287880,0.4644,-0.0786,0.7769,0.909
8.290210,0.4781,-0.1475,0.8541,0.990
8.291983,0.4390,-0.1538,0.6744,0.819
8.294130,0.4844,-0.1436,0.6309,0.808
8.296107,0.6881,-0.0293,1.0123,1.224
8.298348,0.7994,0.1192,1.2433,1.483
8.300324,0.7266,0.1499,0.8697,1.143
8.302550,0.7457,0.0986,0.6192,0.974
8.304698,0.8331,0.0322,0.5577,1.003
8.306830,0.8624,0.0513,0.4761,0.986
8.308608,0.8297,0.1279,0.2744,0.883
8.311534,0.7823,0.2202,0.4366,0.923
8.313031,0.6900,0.2608,0.7574,1.057
8.315255,0.9938,0.3125,1.5754,1.889
8.320973,1.3629,0.2373,2.4680,2.829
8.321355,1.2902,0.1343,2.1770,2.534
8.321627,0.9322,0.1416,0.8907,1.297
8.324275,0.6509,0.1377,0.1138,0.675
8.325694,0.5157,-0.0674,0.8385,0.987
8.327783,0.4273,-0.1343,1.5856,1.648
8.329968,0.3892,-0.0479,0.9981,1.072
8.332220,0.3453,0.0693,0.2451,0.429
8.335972,0.2935,0.0420,0.4483,0.537
8.336366,0.2320,-0.0591,1.3175,1.339
8.338421,0.2051,-0.0210,1.1300,1.149
8.340548,0.1734,0.0439,0.4327,0.468
8.342573,0.1314,0.0444,0.1475,0.202
8.344857,0.0835,0.0024,0.5259,0.533
8.346445,0.0259,0.0576,0.7681,0.771
8.348596,0.0186,0.1050,1.0768,1.082
8.354330,-0.0278,0.0757,0.7867,0.791
8.354750,-0.0566,0.0015,0.1685,0.178
8.354886,-0.0625,-0.0020,-0.0010,0.063
8.356975,-0.0298,0.0103,0.5328,0.534
8.359409,0.0830,-0.0586,1.0323,1.037
8.361476,0.2012,0.0518,1.5846,1.598
8.363514,0.2837,0.0093,1.8771,1.898
8.365683,0.4844,0.0630,2.4177,2.467
8.371868,0.5210,0.1968,2.1443,2.215
8.372506,0.4732,0.0967,1.2394,1.330
8.372762,0.4522,0.0063,0.8214,0.938
8.374308,0.4541,0.0161,0.8453,0.960
8.376352,0.4390,0.0908,0.7452,0.870
8.378451,0.4742,0.2207,0.8228,0.975
8.380466,0.4712,0.1836,0.7471,0.902
8.383154,0.3921,0.0982,-0.0435,0.407
8.388991,0.3365,0.0645,-0.4400,0.558
8.389196,0.3199,0.0664,-0.4327,0.542
8.389499,0.3780,0.1299,-0.1631,0.432
8.391214,0.6212,0.3296,1.0387,1.254
8.393135,0.6905,0.2466,1.3278,1.517
8.395479,0.6402,0.1030,0.6944,0.950
8.397620,0.6070,0.0498,-0.0786,0.614
8.403152,0.6026,0.0508,-0.2666,0.661
8.403585,0.6534,-0.0190,-0.1245,0.665
8.404088,0.6275,-0.0610,0.1758,0.655
8.405910,0.5787,-0.0957,0.3892,0.704
8.408716,0.8482,0.0020,0.8961,1.234
8.409906,1.2086,0.1362,1.6618,2.059
8.412132,1.1559,0.1270,1.3073,1.750
8.414213,0.9908,0.0171,0.3809,1.062
8.416742,0.8404,-0.0493,-0.1904,0.863
8.418414,0.7945,-0.0830,0.5440,0.966
8.420626,0.8214,0.1402,1.5172,1.731
8.422574,0.6558,0.0625,1.8913,2.003
8.424834,0.6026,0.1626,1.3981,1.531
8.426522,0.5254,0.3120,1.3610,1.492
8.428669,0.4063,0.2749,1.6242,1.697
8.430956,0.3413,0.1914,2.0276,2.065
8.434166,0.3579,-0.0938,2.1223,2.154
8.437167,0.3814,-0.1558,1.5397,1.594
8.438973,0.3848,-0.1416,0.9312,1.018
8.440225,0.3853,-0.1270,0.7838,0.883
8.441495,0.4576,-0.0767,1.0919,1.186
8.443885,0.6070,-0.1089,1.5353,1.655
8.445763,0.6466,-0.1182,1.3034,1.460
8.447888,0.5596,-0.0332,0.6949,0.893
8.452225,0.4859,0.0747,0.3682,0.614
8.452592,0.4082,0.0728,0.2783,0.499
8.454317,0.3785,0.0552,0.2481,0.456
8.456418,0.3667,0.0498,0.3975,0.543
8.458589,0.4468,0.1025,0.6944,0.832
8.461240,0.4361,0.1099,0.6246,0.770
8.463103,0.3741,0.0859,0.5450,0.667
8.464780,0.3628,-0.0098,0.5958,0.698
8.468479,0.4791,-0.1577,0.8443,0.983
8.470246,0.6783,-0.2617,1.2316,1.430
8.471359,0.7042,-0.2193,0.8819,1.150
8.473265,0.6998,-0.2398,0.2232,0.773
8.475305,0.6578,-0.1958,-0.3120,0.754
8.478233,0.7174,-0.3252,0.4400,0.902
8.479932,0.7896,-0.4424,1.3737,1.645
8.481654,0.8121,-0.3868,1.5304,1.775
8.483761,0.7598,-0.1279,1.0294,1.286
8.485888,0.6900,0.1514,0.5284,0.882
8.487919,0.8009,0.2935,0.8326,1.192
8.490048,0.8702,0.2891,1.3312,1.616
8.492242,0.7525,0.0127,1.2531,1.462
8.494180,0.7047,-0.1323,1.1168,1.327
8.496312,0.6885,0.0581,1.1842,1.371
8.498437,0.6212,0.2237,1.1329,1.311
8.501281,0.4781,0.1948,1.0797,1.197
8.502569,0.3921,0.1231,1.0831,1.158
8.505895,0.3604,-0.0708,1.0314,1.095
8.506575,0.3887,-0.2461,0.9664,1.070
8.508789,0.3711,-0.2437,0.6627,0.798
8.510811,0.3321,-0.1294,0.6192,0.714
8.513142,0.3218,0.0259,0.7999,0.863
8.515149,0.3272,0.1182,0.8350,0.905
8.517146,0.2769,0.1245,0.5298,0.611
8.521308,0.2515,0.0889,0.3824,0.466
8.521601,0.2471,-0.0342,0.5982,0.648
8.523725,0.3667,-0.1709,0.8502,0.942
8.525824,0.4410,-0.0674,0.6939,0.825
8.527888,0.3838,-0.1104,0.4175,0.578
8.530033,0.5108,-0.1734,0.7017,0.885
8.532326,0.6314,-0.0479,0.7701,0.997
8.535340,0.4961,-0.0869,0.2212,0.550
8.537386,0.4141,-0.0366,-0.0342,0.417
8.538638,0.3882,0.0063,0.0532,0.392
8.540706,0.4712,0.0820,0.3638,0.601
8.543917,0.6011,0.0625,0.7227,0.942
8.544748,0.6285,-0.1260,0.8409,1.057
8.546825,0.7291,-0.1773,0.9088,1.179
8.548858,0.8497,-0.1538,1.0089,1.328
8.551126,0.8687,-0.1450,0.8697,1.238
8.553516,1.0191,0.0107,1.5109,1.823
8.555339,1.1886,0.0425,2.3660,2.648
8.557383,1.0148,0.0430,2.1589,2.386
8.559555,0.6890,-0.0732,1.1842,1.372
8.561577,0.5098,-0.1431,0.9605,1.097
8.563984,0.4185,-0.2017,1.3532,1.431
8.565820,0.3609,-0.3023,1.7175,1.781
8.568312,0.3716,-0.3721,1.4948,1.585
8.571144,0.4009,-0.3633,1.0826,1.210
8.572237,0.4087,-0.2920,0.9019,1.032
8.574238,0.4258,-0.1704,0.8292,0.948
8.576407,0.4336,-0.0288,0.7193,0.840
8.578619,0.3658,0.1211,0.6060,0.718
8.580732,0.3286,0.1602,0.6246,0.724
8.583097,0.3072,0.1582,0.5616,0.659
8.584978,0.2671,0.1333,0.3330,0.447
8.586753,0.3829,0.1275,0.5284,0.665
8.588893,0.7159,0.0405,1.3991,1.572
8.590901,0.7174,0.0117,1.2736,1.462
8.593087,0.5875,0.0420,0.4141,0.720
8.595312,0.5894,0.0537,0.1314,0.606
8.597975,0.4878,0.0679,0.1104,0.505
8.599584,0.4258,0.1177,-0.2896,0.528
8.601883,0.5469,0.0132,0.7662,0.941
8.603750,0.7755,-0.0811,1.4699,1.664
8.606011,0.7784,-0.0855,1.3434,1.555
8.608080,0.6949,-0.0195,0.6441,0.948
8.610377,0.5743,0.0791,-0.0195,0.580
8.612195,0.4468,0.1133,-0.0879,0.469
8.614952,0.3623,0.0278,0.4161,0.552
8.616363,0.3853,-0.2798,1.5524,1.624
8.618972,0.5547,-0.4361,2.0827,2.199
8.620691,0.6968,-0.1802,1.5710,1.728
8.622859,0.6846,0.4205,1.6051,1.795
8.624908,0.6431,0.7789,2.1706,2.394
8.626801,0.8111,0.9669,3.6698,3.881
8.628946,0.8297,0.8473,3.9701,4.143
8.631364,0.5806,0.5333,2.2331,2.368
8.633315,0.4004,0.2896,0.6075,0.783
8.635547,0.3360,0.2134,0.0054,0.398
8.637491,0.2539,0.1533,-0.0269,0.298
8.639670,0.1988,0.0972,0.2212,0.313
8.641671,0.1719,0.1265,0.7222,0.753
8.643838,0.1802,0.1548,0.8687,0.901
8.645939,0.1172,0.1235,0.4273,0.460
8.648148,0.0615,0.0811,-0.3487,0.363
8.650886,0.0562,0.0957,-0.4107,0.425
8.652494,0.0503,0.0786,0.2124,0.232
8.654337,0.0322,0.0767,0.6182,0.624
8.656521,-0.0244,0.0718,0.2427,0.254
8.658629,-0.0371,0.0820,-0.1021,0.136
8.660717,0.0068,0.0293,0.4375,0.439
8.662814,0.0337,-0.0571,0.6133,0.617
8.664970,0.0186,-0.0689,0.0469,0.085
8.666947,0.0464,-0.0830,-0.2901,0.305
8.669071,0.1323,-0.1040,-0.1445,0.222
8.671113,0.3228,-0.2027,0.7559,0.847
8.673267,0.5757,-0.2486,1.5216,1.646
8.675167,0.7554,-0.1953,1.3224,1.535
8.677383,0.8175,-0.1592,0.5401,0.993
8.679672,0.8516,-0.0977,0.3311,0.919
8.681764,0.8687,0.0669,0.5025,1.006
8.683945,0.8746,0.2705,1.1989,1.508
8.686052,0.8907,0.1402,1.4992,1.749
8.688051,0.8414,-0.0068,0.8951,1.229
8.690397,0.8145,-0.0986,0.2759,0.866
8.692292,0.7813,-0.1480,0.1719,0.814
8.694499,0.7559,-0.1201,0.5538,0.945
8.696526,0.7022,-0.1235,0.7642,1.045
8.698758,0.6348,-0.1050,0.6744,0.932
8.701033,0.5777,0.0010,1.2584,1.385
8.702898,0.4629,0.0317,1.4210,1.495
8.704980,0.3247,-0.0200,0.9796,1.032
8.706888,0.2603,-0.0112,0.6661,0.715
8.708865,0.2031,-0.0498,0.5855,0.622
8.711452,0.1695,-0.0728,0.4532,0.489
8.713326,0.1768,-0.1460,0.9293,0.957
8.715497,0.1895,-0.2007,1.2550,1.285
8.718246,0.1865,-0.1782,1.0030,1.036
8.720972,0.2388,-0.1109,0.5596,0.618
8.721742,0.3306,-0.0420,0.6710,0.749
8.723976,0.3658,0.0303,0.7774,0.860
8.725963,0.3995,0.0552,0.7711,0.870
8.728123,0.4234,0.0273,0.7325,0.846
8.730292,0.6925,-0.0908,1.7507,1.885
8.732392,1.0753,-0.1040,3.2538,3.428
8.734794,1.0284,-0.1934,2.3669,2.588
8.736713,0.8516,-0.1865,0.5591,1.036
8.738638,0.8775,-0.1226,-0.0527,0.888
8.740852,1.0875,-0.0972,0.1372,1.100
8.742861,1.2731,0.0190,1.1700,1.729
8.745025,1.2106,0.1382,1.1119,1.650
8.746886,1.0445,0.1577,0.4156,1.135
8.748936,1.0997,0.0606,0.8311,1.380
8.751497,1.2047,-0.1279,1.7731,2.147
8.753949,1.1544,-0.1904,1.9582,2.281
8.755894,1.0309,-0.1875,0.9278,1.400
8.757456,0.9215,-0.1362,-0.1275,0.940
8.759771,0.8087,-0.0703,-0.2310,0.844
8.762194,0.6837,-0.0190,0.4668,0.828
8.764240,0.5875,-0.0532,1.2067,1.343
8.766099,0.4415,0.0527,1.4030,1.472
8.770435,0.3658,-0.0879,1.7145,1.755
8.770724,0.3164,-0.1851,1.6335,1.674
8.772362,0.3018,-0.2193,1.4704,1.517
8.774560,0.2295,-0.0415,1.0929,1.117
8.776662,0.2412,0.1714,1.0279,1.070
8.778914,0.2364,0.2661,1.2955,1.344
8.780816,0.2002,0.1333,1.5138,1.533
8.782963,0.2334,-0.0708,1.4191,1.440
8.786537,0.3428,-0.2354,1.1827,1.254
8.787031,0.3604,-0.1592,0.7305,0.830
8.789025,0.2818,-0.0425,0.3052,0.418
8.791421,0.2217,0.0332,0.1411,0.265
8.793681,0.1914,-0.0073,0.3916,0.436
8.795608,0.2124,-0.2031,0.9879,1.031
8.797638,0.2549,-0.2476,1.1046,1.160
8.799816,0.3482,-0.1621,0.6539,0.758
8.802191,0.3614,-0.1372,0.3282,0.507
8.804445,0.3125,-0.0742,-0.0376,0.323
8.809248,0.4190,0.0117,0.1631,0.450
8.809341,0.5894,-0.0112,0.9625,1.129
8.810518,0.6202,-0.0225,0.9684,1.150
8.812444,0.5088,0.0503,0.3550,0.622
8.814589,0.4424,0.0977,-0.1177,0.468
8.816718,0.4815,0.0430,0.3140,0.576
8.818803,0.6260,0.0557,1.2575,1.406
8.821091,0.7257,-0.1338,1.8518,1.993
8.823019,0.6651,-0.1148,1.3507,1.510
8.825206,0.6163,-0.0752,0.9830,1.163
8.826908,0.5640,0.1675,1.1764,1.315
8.828994,0.5967,0.3677,1.7604,1.895
8.831214,0.5440,0.3706,1.5558,1.689
8.833371,0.3970,0.2676,0.6759,0.828
8.835480,0.3184,0.1802,0.0903,0.377
8.838005,0.3247,0.0977,0.1690,0.379
8.839815,0.3369,0.0952,0.4458,0.567
8.842018,0.3042,0.0908,0.2827,0.425
8.844082,0.2720,0.0122,0.2119,0.345
8.846202,0.3184,-0.1328,0.2378,0.419
8.848205,0.4478,-0.2202,0.7725,0.920
8.850497,0.6173,-0.1148,1.0846,1.253
8.853246,0.6085,0.0063,0.7721,0.983
8.854717,0.5352,-0.0088,0.5616,0.776
8.856686,0.5469,-0.1787,0.7721,0.963
8.858913,0.6138,-0.2632,1.0890,1.277
8.860996,0.5479,-0.2691,0.7911,0.999
8.863218,0.4961,-0.2036,0.4361,0.691
8.865192,0.5030,-0.0615,0.4014,0.646
8.867004,0.5987,0.1060,0.5840,0.843
8.869876,0.7178,0.2378,0.8697,1.153
8.871603,0.6475,0.1611,0.7916,1.035
8.873624,0.4688,-0.0386,0.5230,0.703
8.875703,0.3584,-0.0566,0.4771,0.599
8.877858,0.3282,-0.0776,0.5337,0.631
8.879896,0.4048,-0.1773,0.6675,0.801
8.882017,0.6475,-0.2510,1.0963,1.298
8.884600,0.8121,0.1548,1.3214,1.559
8.886279,0.9239,0.5040,2.0432,2.298
8.889437,1.0675,0.5518,3.1917,3.410
8.891878,0.8448,0.2095,3.3114,3.424
8.893156,0.5406,0.1148,1.9309,2.008
8.895560,0.3824,0.2105,0.9366,1.033
8.896747,0.3238,0.1797,1.2208,1.276
8.898834,0.3340,0.0757,2.0153,2.044
8.901459,0.4546,-0.1099,1.9714,2.026
8.903130,0.5264,-0.1172,1.2208,1.335
8.905873,0.5445,-0.0962,0.4009,0.683
8.906982,0.5176,-0.0469,-0.0894,0.527
8.909162,0.4561,-0.0088,-0.4117,0.614
8.911305,0.4068,0.0215,-0.3467,0.535
8.914695,0.3340,0.0156,-0.0493,0.338
8.915770,0.2603,0.0386,0.2744,0.380
8.918399,0.1968,0.0488,0.5279,0.565
8.920947,0.1499,-0.0034,0.4854,0.508
8.922078,0.1079,-0.0269,0.1797,0.211
8.924244,0.0562,-0.0371,-0.0723,0.099
8.926402,-0.0132,0.0054,-0.1035,0.105
8.928348,-0.0762,0.0322,0.1807,0.199
8.930537,-0.1104,-0.0073,0.4590,0.472
8.932644,-0.1563,-0.0283,0.5474,0.570
8.936041,-0.2197,-0.0674,0.5250,0.573
8.938049,-0.2227,-0.1372,0.6778,0.727
8.938992,-0.1904,-0.2046,1.1549,1.188
8.941337,0.0825,-0.1172,1.8371,1.843
8.943267,0.4922,-0.2237,2.1789,2.245
8.945277,0.7623,-0.2569,2.5667,2.690
8.947194,1.1954,-0.0869,3.3207,3.530
8.949222,1.3107,0.1778,3.4315,3.678
8.951681,0.9981,0.1548,1.2628,1.617
8.953640,0.8746,0.1157,0.0767,0.886
8.955793,0.9430,0.0850,-0.0532,0.948
8.957959,1.0519,0.0576,0.3028,1.096
8.960034,1.1153,0.0562,0.3326,1.165
8.962078,1.1149,-0.0098,0.0933,1.119
8.964536,1.0621,-0.0298,-0.0410,1.063
8.966372,1.0914,0.0742,0.3843,1.159
8.972589,1.1544,0.1851,1.3058,1.753
8.972823,0.9483,0.1480,1.0314,1.409
8.972869,0.7579,-0.0063,-0.1240,0.768
8.974916,0.6612,-0.0903,-0.5772,0.882
8.976917,0.6212,-0.1235,-0.2129,0.668
8.979354,0.6290,-0.1055,1.2394,1.394
8.981183,0.5997,-0.0991,1.9357,2.029
8.983181,0.5059,-0.1279,0.8346,0.984
8.986028,0.4478,-0.1397,-0.1387,0.489
8.987063,0.4185,-0.1636,-0.3433,0.565
8.989204,0.3980,-0.1753,0.2749,0.515
8.991453,0.3648,-0.1763,1.1725,1.241
8.993566,0.2871,-0.1983,1.1046,1.158
8.995496,0.2119,-0.2036,0.7335,0.790
8.997836,0.1807,-0.1914,0.8360,0.876
8.999986,0.1641,-0.1826,0.5718,0.622
9.002325,0.2002,-0.0903,0.3330,0.399
9.004294,0.4659,0.1221,0.6915,0.843
9.006493,0.8106,0.3516,1.3869,1.644
9.008637,0.6861,0.3365,1.0416,1.292
9.010749,0.4532,0.2671,0.1358,0.543
9.012643,0.4634,0.1489,0.1030,0.498
9.015132,0.4800,-0.1885,0.8932,1.031
9.016807,0.5821,-0.2217,1.3117,1.452
9.019373,0.8585,-0.0523,1.3961,1.640
9.021421,0.7393,-0.1680,1.0045,1.259
9.023506,0.5557,-0.3033,0.8980,1.099
9.025444,0.4366,-0.3330,1.2086,1.328
9.027341,0.4395,-0.2959,1.3957,1.493
9.029438,0.6749,0.0088,1.2687,1.437
9.031759,0.7716,0.1069,0.9464,1.226
9.033667,0.8145,0.1577,0.7804,1.139
9.036161,0.8438,0.0088,0.7535,1.131
9.037991,0.7471,-0.1690,0.7945,1.104
9.040066,0.5953,-0.2696,0.9308,1.137
9.043100,0.4976,-0.2881,1.0944,1.236
9.044376,0.4473,-0.2798,1.0777,1.200
9.046551,0.4585,-0.2193,1.0958,1.208
9.048569,0.6197,-0.0508,1.0416,1.213
9.050735,0.6138,-0.1519,0.8775,1.082
9.053034,0.5279,-0.2085,0.7086,0.908
9.054892,0.5845,-0.0962,0.7935,0.990
9.056903,0.7388,0.1343,0.9972,1.248
9.059835,0.7481,0.2217,0.8941,1.187
9.061278,0.6070,-0.0166,0.6602,0.897
9.067493,0.4800,-0.1607,0.6905,0.856
9.067570,0.3921,-0.1607,0.7481,0.860
9.067623,0.3448,-0.1406,0.5098,0.631
9.069490,0.3184,-0.0405,0.2412,0.402
9.073219,0.3843,0.1362,0.4566,0.612
9.073958,0.4859,0.2544,0.7110,0.898
9.075654,0.5215,0.2803,0.7974,0.993
9.078835,0.3814,0.1455,0.5958,0.722
9.080121,0.2666,0.0610,0.4610,0.536
9.082330,0.2437,-0.0024,0.5713,0.621
9.084265,0.2349,-0.0415,0.4288,0.491
9.086726,0.1890,-0.0371,-0.0752,0.207
9.088877,0.1362,0.0020,-0.1890,0.233
9.090762,0.1543,-0.0112,0.2398,0.285
9.092744,0.2398,0.0190,1.0817,1.108
9.094935,0.2398,-0.0772,1.3283,1.352
9.096997,0.3213,-0.2256,1.0304,1.103
9.099144,0.4615,-0.3384,1.0489,1.195
9.101272,0.5689,-0.3516,1.0851,1.275
9.103491,0.9293,-0.2422,1.7634,2.008
9.105498,1.3873,0.0122,2.7454,3.076
9.107462,1.3600,0.0972,2.1716,2.564
9.109430,1.0616,-0.0884,0.5567,1.202
9.111926,1.0704,-0.3125,0.5318,1.235
9.114512,1.1803,-0.3799,1.2330,1.749
9.116550,1.0079,-0.4463,1.5685,1.917
9.119705,0.8399,-0.2559,1.0001,1.331
9.121411,0.7891,-0.1084,0.5484,0.967
9.122867,0.7335,-0.0269,0.6812,1.001
9.124424,0.6480,-0.0635,0.7154,0.967
9.126658,0.5982,-0.0571,0.7008,0.923
9.128735,0.5611,-0.0454,0.8160,0.991
9.130731,0.5010,0.0381,0.9102,1.040
9.132872,0.4292,-0.0020,0.7618,0.874
9.135484,0.3853,-0.0825,0.4864,0.626
9.137095,0.3277,-0.0972,0.2857,0.445
9.139226,0.2593,-0.0835,0.4346,0.513
9.141450,0.1944,-0.0742,0.8223,0.848
9.143378,0.1738,-0.1509,1.1031,1.127
9.145307,0.2071,0.0220,1.3864,1.402
9.147260,0.1704,-0.0420,1.7033,1.712
9.149394,0.1494,-0.2178,1.3986,1.423
9.152136,0.1778,-0.2295,0.9439,0.988
9.153801,0.2085,-0.2276,0.8375,0.893
9.155731,0.1973,-0.2588,0.5884,0.672
9.158122,0.2354,-0.1890,0.4629,0.553
9.160194,0.4400,0.1494,0.9938,1.097
9.162777,0.6173,0.4258,1.4953,1.673
9.164416,0.6392,0.4917,1.5929,1.785
9.166877,0.6392,0.4654,1.3717,1.583
9.170209,0.5963,0.4141,1.1451,1.356
9.170993,0.4639,0.2935,0.9869,1.129
9.172872,0.3155,0.1875,0.6080,0.710
9.175120,0.1992,0.1084,0.2622,0.347
9.177104,0.1304,0.0742,0.0464,0.157
9.179597,0.0762,0.0698,0.2197,0.243
9.181305,0.0239,0.0781,0.2681,0.280
9.183508,-0.0293,0.0908,0.1983,0.220
9.185718,-0.0679,0.0850,0.1460,0.182
9.188997,-0.0957,0.0669,0.1480,0.188
9.189451,-0.1450,0.0425,0.2598,0.301
9.191994,-0.1861,-0.0591,0.2700,0.333
9.193935,-0.1914,-0.1958,0.2847,0.395
9.196897,-0.0899,-0.2896,0.6929,0.756
9.198121,0.1597,-0.3111,1.5397,1.579
9.200258,0.6353,-0.2925,2.7503,2.838
9.202712,0.8814,-0.1734,2.7229,2.867
9.205040,0.8780,-0.1944,0.7794,1.190
9.206645,0.8292,-0.1524,-0.2945,0.893
9.208738,0.9083,-0.2237,-0.5254,1.073
9.210934,1.0909,-0.1069,0.2403,1.122
9.213872,1.2579,-0.0894,1.4147,1.895
9.215315,1.1647,-0.0523,0.9088,1.478
9.217179,0.9996,-0.1592,-0.0068,1.012
9.220196,0.8893,-0.1626,-0.5650,1.066
9.221384,0.8516,-0.1821,-0.1441,0.883
9.223538,0.8189,-0.1680,0.5167,0.983
9.225636,0.7564,-0.1485,0.4175,0.877
9.227415,0.6832,-0.1592,0.4253,0.820
9.229502,0.5596,-0.1978,1.5373,1.648
9.231750,0.7393,-0.1294,2.1770,2.303
9.233793,1.0265,-0.0889,1.7741,2.052
9.238072,0.9776,-0.2276,0.9200,1.362
9.238475,0.8990,-0.1856,0.1465,0.930
9.240300,0.8526,-0.0982,0.0640,0.861
9.242432,0.7677,-0.1016,0.4341,0.888
9.244505,0.7403,-0.2749,1.2306,1.462
9.246818,0.7423,-0.2764,1.5548,1.745
9.248757,0.7174,-0.1553,0.9957,1.237
9.250896,0.7198,-0.0542,0.4234,0.837
9.253074,0.7232,-0.0171,0.3794,0.817
9.255186,0.7447,-0.0117,0.8267,1.113
9.257151,0.7662,-0.1626,1.5509,1.738
9.259480,0.9264,-0.1963,1.9016,2.124
9.261364,0.9376,-0.1763,1.4567,1.741
9.263511,0.9117,-0.1504,0.9649,1.336
9.265491,0.9063,-0.0894,0.6651,1.128
9.267474,0.8018,-0.0078,0.4947,0.942
9.272809,0.6881,0.0269,0.5767,0.898
9.273022,0.5777,0.0957,0.9005,1.074
9.274111,0.5162,0.0430,1.1954,1.303
9.276157,0.4869,0.0273,1.1515,1.250
9.278262,0.4468,0.0439,0.5762,0.730
9.280483,0.6080,-0.0986,0.8145,1.021
9.282491,0.8600,-0.3291,2.0163,2.217
9.284561,0.8370,-0.2178,1.1310,1.424
9.286753,0.8136,-0.1743,0.0151,0.832
9.288853,0.9220,-0.3194,0.0649,0.978
9.290949,1.1110,-0.5342,1.0426,1.615
9.292991,1.2008,-0.5279,1.1158,1.722
9.295150,1.2365,-0.5484,1.6569,2.139
9.297250,1.3102,-0.5572,2.0070,2.461
9.299230,1.1989,-0.5445,2.2663,2.621
9.301425,0.9791,-0.4283,1.1930,1.602
9.303551,0.7550,-0.2964,0.5543,0.982
