time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.013726,-2.1124,2.236,-1.4565,3.403
3.017274,-5.5114,1.9399,-1.3849,6.005
3.022617,-4.0423,-2.3639,13.4146,14.208
3.025775,3.338,-3.9344,15.1147,15.971
3.031009,4.1126,0.0502,1.461,4.365
3.039291,1.5024,2.466,-4.242,5.132
3.042875,0.7673,0.5197,-0.1883,0.946
3.046728,5.9717,-1.4366,3.6555,7.148
3.050977,5.1242,-0.7511,-11.9882,13.059
3.056081,4.1398,-1.6002,-5.0402,6.716
3.059511,2.5071,-0.4728,1.9231,3.195
3.067779,-0.0898,1.7302,-7.6706,7.864
3.072661,-3.8692,3.4759,2.1822,5.64
3.076236,-3.4875,2.9424,15.336,16
3.080829,-0.5514,-2.6638,9.1768,9.572
3.084678,-0.4117,-4.7693,-2.2653,5.296
3.09289,-1.6817,-4.4209,-3.8967,6.128
3.097576,-3.0464,-3.7729,-2.2736,5.356
3.101909,-3.4089,-0.6416,-0.0402,3.469
3.106867,-0.7955,-1.0171,-0.2853,1.322
3.110728,0.5184,-1.7511,-3.4152,3.873
3.114391,1.5881,-1.4808,-3.1406,3.818
3.123292,3.2555,0.9659,4.192,5.395
3.126634,0.1798,1.8662,-3.5867,4.047
3.131421,-3.4518,0.3614,-4.7509,5.884
3.135431,-4.0526,-1.0067,-0.2981,4.186
3.139759,-1.4914,-1.6452,3.4659,4.116
3.148492,1.8574,-0.5208,4.0828,4.516
3.152295,-1.218,1.1972,-0.2578,1.727
3.157173,-2.5763,3.024,-0.2228,3.979
3.160643,-0.1289,3.7576,2.729,4.646
3.165245,2.9179,2.3857,5.6933,6.828
3.173303,2.2077,0.553,-6.3904,6.784
3.178058,1.1914,-0.9088,-8.8691,8.995
3.182655,1.9979,-2.6153,-4.8929,5.897
3.186019,4.0851,-2.9376,-2.6374,5.681
3.191531,5.6393,-2.6186,-0.6785,6.255
3.194387,2.8817,-1.4986,3.8747,5.056
3.202701,-1.0227,1.4148,1.9753,2.636
3.209379,-4.0937,1.836,7.3414,8.604
3.211907,-4.7845,0.3999,3.7238,6.076
3.221217,-1.518,-1.5194,5.3343,5.75
3.221704,1.2938,-2.0319,-2.554,3.511
3.227979,3.0843,-0.4982,-3.0508,4.367
3.233808,4.2985,0.9426,2.9525,5.299
3.236511,0.8886,0.7133,-3.9345,4.096
3.242107,-2.663,0.9348,-3.1927,4.261
3.244671,-4.8054,0.8094,2.2399,5.363
3.253415,-5.4428,0.3028,1.1745,5.576
3.258184,-1.2773,-3.6795,13.3118,13.87
3.26198,0.8708,-1.9197,6.5006,6.834
3.266226,-1.2757,0.2746,0.4745,1.388
3.270597,-3.168,0.2563,-7.2208,7.889
3.274654,-2.6164,-0.5846,-8.8899,9.285
3.282899,-1.6713,-0.8328,-10.566,10.73
3.287186,1.3081,1.4156,0.1872,1.937
3.291956,2.4979,1.364,-5.4782,6.173
3.295742,3.5412,1.1722,-10.0496,10.72
3.302011,4.7952,2.486,-4.3791,6.953
3.31246,2.3849,4.1098,1.0187,4.86
3.313063,2.0769,-1.9558,12.9455,13.256
3.316802,3.6247,1.5303,12.3312,12.944
3.3219,0.6075,2.9078,9.1222,9.594
3.325555,-2.8104,2.6432,1.4969,4.138
3.328857,-3.8902,1.2087,-5.0541,6.491
3.337741,-5.2679,1.2615,-6.0397,8.113
3.342048,-5.4645,1.7541,-4.4158,7.241
3.345996,-4.1697,0.6867,-10.55,11.365
3.35027,-3.2235,0.1675,-11.2564,11.71
3.354561,-2.3678,-1.1112,-2.712,3.768
3.362734,-0.7669,-4.3073,-3.2964,5.478
3.366652,2.6979,-6.5381,25.6931,26.649
3.371236,7.5584,-1.6781,25.1424,26.308
3.375966,4.7421,-2.9223,17.4876,18.353
3.379991,0.9037,-2.212,-1.9067,3.057
3.388075,-1.2911,-0.8816,-11.6914,11.795
3.392637,-3.2263,-0.4698,-11.5994,12.049
3.396538,-6.3329,1.3069,-6.102,8.891
3.400678,-7.0615,1.021,-3.3696,7.891
3.40489,-4.0641,-0.4165,-1.4172,4.324
3.408812,-0.2906,-1.9877,-1.5965,2.566
3.417724,5.5328,0.6758,6.8265,8.813
3.422177,7.4999,2.7916,13.8611,16.005
3.426427,3.3028,2.5001,-3.7091,5.56
3.430444,-0.5426,1.6732,-7.1777,7.39
3.434653,-1.927,-0.4762,-0.9258,2.19
3.443056,-1.4105,-0.5469,-5.6617,5.86
3.446857,3.8149,0.6212,16.3253,16.777
3.451941,1.9353,0.7148,6.5571,6.874
3.455999,-0.2777,-0.7336,-3.0333,3.133
3.460295,-1.4904,-1.5031,-6.8611,7.18
3.468466,-2.7732,-2.3749,-13.2557,13.749
3.472572,-3.5047,0.2892,-0.9738,3.649
3.476684,-1.8125,1.0284,-0.8354,2.245
3.480897,-0.7542,0.9309,-9.8755,9.948
3.485152,0.1369,0.7417,-10.1439,10.172
3.489072,-0.9324,-0.5052,-6.2127,6.303
3.498463,-1.2795,-2.8931,2.1562,3.828
3.502321,2.6975,-1.978,18.0861,18.393
3.506799,2.2836,0.6425,6.2529,6.688
3.510278,3.1837,4.8261,13.4589,14.648
3.515227,1.5559,2.8579,12.2968,12.72
3.523727,-1.5288,0.7617,-3.6623,4.041
3.527424,-2.5134,0.307,-9.7233,10.048
3.532944,-3.7588,0.0244,-8.8415,9.607
3.5396,-3.8902,-2.2997,-2.9148,5.378
3.540702,-4.2853,-1.8748,-3.3309,5.742
3.544118,-3.4412,-1.6716,-4.4911,5.9
3.552734,1.5136,-3.0023,6.851,7.632
3.557565,3.7616,-0.9144,4.297,5.784
3.561589,2.6782,4.1055,12.0992,13.054
3.566571,-0.9243,1.5278,34.3259,34.372
3.569416,-1.0483,-3.3534,14.922,15.33
3.578706,-1.4547,-2.522,-4.0201,4.964
3.583272,-1.2478,-2.9214,-13.005,13.387
3.586844,-1.3953,-2.4824,-12.0098,12.343
3.591106,0.8603,-1.5917,0.5744,1.898
3.595933,3.8561,-1.2377,-1.05,4.184
3.603709,4.7211,-0.8381,-12.0186,12.94
3.610472,3.444,0.5888,-11.6086,12.123
3.613111,2.4212,0.1029,-3.8592,4.557
3.616379,0.7101,-1.0324,-11.8798,11.946
3.621368,-1.8939,-0.8666,-11.726,11.91
3.624644,-6.0843,-0.2485,-6.9713,9.256
3.632699,-10.76,6.2952,21.08,24.49
3.63702,-5.5948,4.3979,21.8117,22.943
3.641147,-0.4718,1.7824,10.0926,10.26
3.645276,1.0978,1.3906,4.3146,4.664
3.649626,1.0561,0.0239,-9.7787,9.836
3.658271,0.8609,-0.4463,-14.8836,14.915
3.662411,0.7703,-0.3652,-9.8355,9.872
3.666913,2.6103,-0.792,-2.1744,3.488
3.670851,3.8555,0.744,-2.0762,4.442
3.675036,2.9922,1.7219,-4.0575,5.327
3.679202,3.0327,0.5807,-1.9522,3.653
3.687798,1.3399,1.2334,-6.9111,7.147
3.694348,-0.7606,0.7962,-4.6738,4.802
3.696838,-0.3976,-1.5009,12.4355,12.532
3.704217,3.7452,-1.5364,29.2724,29.551
3.704869,3.1585,-0.4108,13.4709,13.842
3.71302,1.3197,-5.4462,17.6434,18.512
3.718841,-1.541,-1.32,6.1035,6.432
3.721279,-2.775,0.7948,-8.3588,8.843
3.725316,-4.9747,1.5047,-5.8267,7.808
3.729321,-5.8986,2.3374,-3.1264,7.073
3.738586,-5.0786,2.0321,-5.055,7.448
3.743095,-3.8543,-1.3821,-5.0689,6.516
3.747005,-0.0386,-4.4395,-3.3048,5.535
3.7515,2.9721,-3.0295,-3.8496,5.73
3.755309,4.6182,0.4442,13.6338,14.402
3.759566,0.3105,1.0654,-1.0774,1.547
3.767915,0.0972,-2.4275,-15.7913,15.977
3.772455,1.1675,-4.2196,-10.5792,11.449
3.776464,-0.1743,-3.0334,-3.8255,4.885
3.780648,-3.1375,0.691,-2.8399,4.288
3.784957,-4.3402,2.2826,7.5178,8.976
3.79354,-1.8958,-0.5048,4.5898,4.991
3.797374,-0.9428,-0.7851,-9.633,9.711
3.803041,-1.2561,-0.2243,-12.0776,12.145
3.805973,1.3279,1.21,1.4573,2.313
3.81452,3.7074,0.5223,-2.5322,4.52
3.818391,2.3745,2.6781,-6.4053,7.337
3.822547,0.1962,4.6563,0.9969,4.766
3.826951,4.8744,0.2183,15.6487,16.392
3.831124,3.3271,0.8745,-0.7188,3.514
3.835231,1.0109,-1.0823,14.1566,14.234
3.839497,0.2345,-0.9212,24.2319,24.25
3.847387,0.7987,-1.2771,-5.6712,5.868
3.852572,-0.8903,0.8616,-6.1966,6.319
3.856652,-2.91,1.293,-8.2459,8.839
3.860629,-1.552,1.2593,2.8379,3.471
3.864801,-0.3285,1.4191,-0.7458,1.636
3.873492,-0.75,0.698,-10.9113,10.959
3.87792,-1.4777,-0.3728,-8.8803,9.01
3.88179,1.6972,0.6508,8.2002,8.399
3.8866,2.9274,1.8105,8.1228,8.822
3.889727,-0.9054,-1.123,-6.7773,6.929
3.896002,-3.3304,-1.1479,-10.4412,11.019
