time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.646480,-0.0029,-0.0071,0.0049,0.009
1.650543,-0.0009,0.0042,0.0017,0.005
1.655207,0.0036,0.0019,-0.0017,0.004
1.663627,0.0036,0.0035,0.0141,0.015
1.668000,0.0040,-0.0137,0.0150,0.021
1.672148,0.0057,0.0007,0.0128,0.014
1.676307,-0.0035,0.0041,0.0255,0.026
1.680579,0.0002,0.0009,0.0263,0.026
1.690491,0.0076,0.0031,0.0097,0.013
1.692697,-0.0058,0.0082,0.0053,0.011
1.697250,-0.0058,-0.0040,-0.0133,0.015
1.701278,-0.0019,0.0054,-0.0095,0.011
1.706338,0.0039,0.0110,-0.0008,0.012
1.710060,0.0112,0.0021,0.0012,0.011
1.718500,0.0043,0.0033,-0.0033,0.006
1.722791,-0.0099,0.0030,0.0100,0.014
1.726790,-0.0042,-0.0026,0.0074,0.009
1.730774,0.0015,-0.0034,0.0130,0.013
1.734987,0.0071,-0.0010,0.0185,0.020
1.743861,0.0043,-0.0010,0.0156,0.016
1.748335,0.0034,-0.0052,0.0142,0.016
1.752111,-0.0010,0.0025,0.0065,0.007
1.756493,-0.0052,-0.0012,0.0100,0.011
1.760796,-0.0015,0.0047,0.0010,0.005
1.764678,-0.0039,-0.0034,-0.0044,0.007
1.773452,-0.0056,0.0033,-0.0090,0.011
1.778070,0.0018,0.0072,-0.0042,0.009
1.781917,0.0098,0.0051,0.0011,0.011
1.786159,0.0011,0.0028,-0.0006,0.003
1.790368,-0.0010,0.0092,0.0016,0.009
1.798787,-0.0010,0.0128,-0.0036,0.013
1.802752,0.0033,0.0075,-0.0005,0.008
1.806920,-0.0009,0.0033,-0.0060,0.007
1.810883,-0.0055,0.0033,0.0006,0.006
1.815249,-0.0008,0.0034,0.0070,0.008
1.824402,0.0120,-0.0089,0.0060,0.016
1.828284,0.0038,0.0078,0.0152,0.017
1.832865,0.0004,-0.0015,0.0274,0.027
1.836340,-0.0066,-0.0037,0.0361,0.037
1.840704,-0.0039,-0.0009,0.0216,0.022
1.844652,-0.0018,-0.0013,0.0027,0.003
1.853237,-0.0099,0.0113,-0.0188,0.024
1.857804,-0.0037,0.0067,-0.0381,0.039
1.861839,0.0042,0.0082,-0.0312,0.033
1.866136,0.0067,0.0113,-0.0236,0.027
1.870765,0.0089,0.0114,-0.0210,0.025
1.878886,0.0045,0.0074,-0.0181,0.020
1.883004,-0.0012,-0.0018,-0.0226,0.023
1.887649,-0.0016,0.0016,0.0262,0.026
1.890893,0.0065,-0.0037,0.0250,0.026
1.895091,-0.0054,-0.0091,0.0321,0.034
1.905455,-0.0023,-0.0147,0.0425,0.045
1.908301,0.0043,-0.0061,0.0193,0.021
1.912679,0.0126,-0.0064,0.0238,0.028
1.916419,0.0069,-0.0049,0.0179,0.020
1.922659,-0.0070,0.0031,-0.0046,0.009
1.924753,-0.0002,0.0030,-0.0109,0.011
1.932968,0.0088,0.0107,-0.0232,0.027
1.937638,0.0036,0.0157,-0.0467,0.049
1.941640,0.0010,0.0111,-0.0329,0.035
1.946139,0.0017,0.0042,-0.0135,0.014
1.950237,0.0026,0.0035,0.0032,0.005
1.958655,-0.0002,0.0025,0.0145,0.015
1.963070,-0.0097,0.0022,0.0159,0.019
1.966936,0.0004,-0.0077,0.0327,0.034
1.970823,0.0060,-0.0111,0.0409,0.043
1.975013,0.0057,-0.0111,0.0349,0.037
1.979270,-0.0037,-0.0075,0.0136,0.016
1.988128,0.0089,-0.0116,-0.0099,0.018
1.992376,0.0080,0.0033,-0.0021,0.009
1.997062,0.0041,0.0051,-0.0187,0.020
2.000758,0.0041,0.0073,-0.0307,0.032
2.005301,0.0006,0.0150,-0.0319,0.035
2.013856,0.0038,0.0074,-0.0195,0.021
2.017510,-0.0007,0.0034,-0.0215,0.022
2.022832,-0.0007,0.0077,-0.0029,0.008
2.026303,-0.0007,-0.0021,0.0150,0.015
2.032247,-0.0039,-0.0083,0.0261,0.028
2.040111,-0.0054,-0.0113,0.0249,0.028
2.043112,-0.0008,-0.0153,0.0231,0.028
2.049680,-0.0053,-0.0052,0.0060,0.010
2.051024,-0.0032,-0.0122,0.0055,0.014
2.055770,-0.0005,-0.0011,-0.0000,0.001
2.059564,-0.0005,-0.0013,-0.0000,0.001
2.068349,-0.0004,0.0116,-0.0047,0.013
2.073249,0.0051,0.0102,-0.0095,0.015
2.076926,0.0090,0.0039,-0.0077,0.012
2.081020,0.0089,0.0071,-0.0046,0.012
2.085158,0.0088,0.0037,0.0023,0.010
2.093827,0.0044,-0.0061,0.0049,0.009
2.098040,0.0044,0.0065,0.0277,0.029
2.102222,0.0060,-0.0034,0.0203,0.021
2.106670,-0.0053,-0.0002,0.0213,0.022
2.110557,0.0022,0.0073,0.0186,0.020
2.119028,0.0008,-0.0011,0.0144,0.015
2.123320,-0.0007,0.0022,-0.0057,0.006
2.127340,-0.0007,0.0057,-0.0179,0.019
2.131506,0.0012,0.0037,-0.0270,0.027
2.135453,0.0041,0.0122,-0.0128,0.018
2.139865,0.0004,0.0014,-0.0159,0.016
2.149900,0.0038,-0.0028,-0.0053,0.007
2.152851,0.0006,-0.0019,-0.0026,0.003
2.157200,0.0055,-0.0009,0.0111,0.012
2.161344,-0.0008,-0.0071,0.0167,0.018
2.165146,-0.0009,0.0030,0.0155,0.016
2.173812,0.0034,-0.0013,0.0139,0.014
2.178625,-0.0009,-0.0025,0.0087,0.009
2.182456,-0.0021,-0.0013,0.0018,0.003
2.186880,-0.0056,0.0043,-0.0074,0.010
2.191122,-0.0025,0.0038,-0.0130,0.014
2.195723,-0.0008,-0.0019,-0.0068,0.007
2.203361,-0.0007,0.0019,0.0091,0.009
2.207634,0.0060,-0.0048,-0.0051,0.009
2.212266,0.0179,-0.0003,0.0147,0.023
2.215337,0.1583,-0.0999,0.5163,0.549
2.219957,0.7543,-1.4711,1.4410,2.193
2.228582,-0.8417,-0.8027,1.5680,1.952
2.233659,4.2892,-1.3222,2.1233,4.965
2.237024,3.9220,-0.8947,2.8040,4.904
2.241407,4.8956,0.0084,2.6679,5.575
