time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.345377,1.9862,1.255,-2.0388,3.111
4.349865,-0.4134,1.6835,-11.6597,11.788
4.354175,0.2711,0.6207,-9.4266,9.451
4.358387,1.3987,0.3079,-8.3001,8.423
4.366854,-4.4576,1.9042,-2.9978,5.699
4.371494,5.8016,-2.3627,11.2101,12.842
4.375253,-1.6271,2.7301,25.2462,25.445
4.379149,2.2066,-0.0343,6.5621,6.923
4.383863,5.7031,0.9896,-4.6692,7.437
4.38785,2.7545,2.0301,-9.0176,9.645
4.396324,-4.7493,1.5079,-3.9069,6.332
4.40205,1.5321,-0.1875,-8.3823,8.523
4.40745,-5.4671,2.2677,-4.8246,7.636
4.408962,-6.4518,-2.1179,17.1145,18.412
4.413009,-4.7642,1.5723,-0.1953,5.021
4.421847,5.1134,2.2555,-18.5267,19.351
4.425241,8.8383,-1.9479,-1.9002,9.248
4.430044,2.7944,-1.6039,-5.2505,6.16
4.434099,0.0385,-0.35,1.0352,1.093
4.439479,-0.5943,4.014,22.7332,23.092
4.447052,4.4335,0.9718,23.2501,23.689
4.451204,-0.0099,-4.0531,10.7982,11.534
4.45516,-4.3879,5.5572,-11.5547,13.552
4.45957,-0.6105,3.5475,-12.6694,13.171
4.463577,4.2136,0.2849,-16.2835,16.822
4.467517,5.4676,-0.3397,-13.0062,14.113
4.476384,5.3329,1.7365,-4.7854,7.373
4.48047,1.334,0.631,-0.4376,1.539
4.484451,-7.0166,-4.8459,2.8327,8.985
4.488883,-3.7347,-2.7725,11.7044,12.595
4.493293,-0.4237,-2.8538,33.798,33.921
4.502876,-1.7953,-7.7218,18.1332,19.79
4.505712,-0.5311,-0.861,-26.22,26.239
4.509757,-0.0662,2.8268,-13.6502,13.94
4.514007,-3.0952,1.3347,-12.0465,12.509
4.518431,-1.2203,1.0779,-12.481,12.587
4.526824,3.0812,2.1312,-10.2944,10.955
4.531173,3.374,2.3068,-1.9756,4.54
4.535581,-1.5052,-2.2276,12.3089,12.599
4.539555,-1.902,-6.0252,10.6694,12.4
4.543335,-0.4321,-3.4978,6.4681,7.366
4.547511,2.8559,0.1696,3.8314,4.782
4.556145,6.5309,3.0101,-1.4836,7.343
4.560622,-1.1431,1.5368,0.4286,1.963
4.564901,-10.7386,-2.2928,12.2282,16.435
4.570074,0.8412,0.2489,1.0875,1.397
4.573556,-2.6239,3.095,-22.8053,23.163
4.581842,-3.1434,2.7848,-7.093,8.243
4.585653,7.0404,-1.1691,-0.3906,7.147
4.590155,8.3169,2.335,-4.7687,9.867
4.594098,5.5872,2.4535,-1.3253,6.244
4.599391,3.3278,-0.5791,9.7475,10.316
4.603272,-5.2282,0.4319,27.9129,28.402
4.610916,-3.0543,-5.0551,22.3404,23.108
4.61546,-1.4471,-4.3967,-1.5895,4.894
4.619533,-0.9128,-1.6794,-14.0367,14.166
4.623504,-0.8245,0.3128,-16.9988,17.022
4.627582,0.4638,1.6672,-10.5934,10.734
4.636648,3.0453,3.7242,-11.8996,12.835
4.640779,-0.8687,5.5743,-15.2571,16.267
4.64472,4.1142,3.4795,-1.2021,5.521
4.649765,7.0909,-1.3442,15.9843,17.538
4.653341,3.8632,-3.4124,18.8652,19.557
4.661516,-1.5898,-3.0028,13.5233,13.944
4.666329,-4.6265,-5.697,7.1146,10.221
4.670595,-1.048,-0.286,-7.6679,7.744
4.674433,-3.4003,-1.8863,-7.4887,8.438
4.678744,-1.0596,-0.3722,-4.9351,5.061
4.683945,-5.3787,0.7357,-18.7185,19.49
4.691567,-2.7429,-0.3272,3.232,4.252
4.695997,2.0839,-3.0964,4.8051,6.084
4.699779,0.8392,1.4901,4.1924,4.528
4.703864,3.5151,-0.9958,2.9629,4.704
4.707846,4.4982,-3.1539,-1.6601,5.739
4.719373,2.4705,-0.4685,2.5983,3.616
4.721722,0.9752,0.4212,4.5906,4.712
4.724789,4.5272,-1.9578,2.2456,5.42
4.728779,0.5291,0.2995,-0.7652,0.977
4.733557,-1.585,0.4818,-7.879,8.051
4.742003,-1.4285,0.5847,-11.5767,11.679
4.745633,1.669,-0.6635,-8.6463,8.831
4.751379,0.908,-2.6424,-1.5902,3.215
4.754513,-3.5837,-2.4924,7.7759,8.917
4.758793,-5.5287,-3.4904,14.4856,15.893
4.763202,-3.8996,-0.0193,10.0347,10.766
4.771747,4.1337,-6.6348,4.6885,9.115
4.775666,-1.3164,-2.0388,-9.3495,9.659
4.779657,-3.5334,2.2715,-19.6521,20.096
4.783828,-3.9295,2.4537,-13.6535,14.418
4.788054,1.8883,-0.5967,-6.6609,6.949
4.796885,9.5972,-1.5644,5.2539,11.052
4.803602,7.3394,3.4242,21.3078,22.795
4.805152,-2.1932,-5.2719,14.4441,15.532
4.809313,-5.5635,-6.2407,3.9147,9.232
4.81344,0.153,-3.5585,-8.7022,9.403
4.817557,-1.0887,1.2625,-4.6649,4.954
4.82611,-5.3104,-2.5613,-7.8671,9.831
4.830442,-0.4117,-2.4672,-6.5774,7.037
4.834536,-2.549,-2.299,0.2136,3.439
4.839013,-2.1441,1.2736,13.0044,13.241
4.843628,4.3938,-2.074,11.3754,12.37
4.851608,4.2377,2.7406,-1.9304,5.403
4.85566,4.2597,-0.5975,-3.7959,5.737
4.859741,0.8609,3.09,-5.3493,6.237
4.863752,1.4319,1.1388,-11.1353,11.285
4.867731,-2.8942,-3.2489,1.5922,4.633
4.876732,1.298,-4.2797,8.0933,9.247
4.880876,-1.1427,1.662,9.3309,9.546
4.885357,0.1133,-2.9726,7.4711,8.042
4.889594,3.9311,-2.7953,0.8693,4.901
4.893475,-1.0538,1.5632,-5.9167,6.21
4.897558,-6.5203,-1.1145,-10.8372,12.697
4.906537,-5.9981,-0.1672,-6.9723,9.199
4.910475,2.1088,-1.0095,6.5702,6.974
4.914498,6.3503,-2.5072,0.8732,6.883
4.918716,4.3834,1.7223,2.4334,5.301
4.923152,-0.8286,-3.264,2.5567,4.228
4.931804,-9.6557,-3.9794,-4.8756,11.526
4.935915,-8.1058,-1.8303,-5.5973,10.019
4.939859,1.3761,-2.2203,-7.5748,8.013
4.943719,3.7731,2.6945,-0.6116,4.677
4.94815,3.0186,1.5676,9.5002,10.091
4.956913,0.5074,-2.2145,1.0671,2.51
4.961153,-2.3218,-4.4525,9.5176,10.761
4.965514,4.0961,1.8851,-6.7774,8.14
4.969822,-0.6515,-0.0879,-10.5041,10.525
4.973749,-8.3764,-1.1775,-0.9875,8.516
4.978308,-6.991,-4.8774,-3.5928,9.25
4.987228,2.2344,-1.3404,-1.5711,3.043
4.99058,2.4039,1.3463,12.5012,12.801
4.994478,6.5284,0.3511,16.1351,17.409
5.006024,0.755,-3.9478,-2.4332,4.699
5.006556,-4.7704,-0.329,-8.3557,9.627
5.011517,1.7119,-3.2613,-8.2274,9.014
5.0158,-2.2718,3.1076,-13.1383,13.691
5.021161,-2.6125,2.747,-9.6672,10.384
5.023525,0.7575,-0.1401,2.0495,2.189
5.0278,2.595,0.6782,16.0715,16.294
5.031995,-2.6287,-5.3578,12.6587,13.995
5.041152,7.3993,-2.8327,0.7163,7.955
5.045324,1.1509,1.0469,-6.9769,7.148
5.049491,-6.8197,-3.2434,-4.1216,8.603
5.053752,-7.3103,-2.3038,-2.3233,8.009
5.057778,1.0879,1.931,-4.1193,4.678
5.066038,3.7605,2.1674,4.756,6.439
5.070561,-1.9048,-3.7438,1.1861,4.365
5.075222,-2.6164,3.411,2.5401,4.993
5.079167,3.7883,0.4026,-3.028,4.866
5.083413,3.2281,0.9305,-10.919,11.424
5.092062,1.4389,1.9912,-7.2582,7.663
5.095981,-5.1095,-1.3831,3.9666,6.615
5.100011,-1.8823,1.1156,3.9351,4.503
5.103851,-0.0795,-2.0974,16.4059,16.54
5.108459,-1.5836,-4.1802,13.6434,14.357
5.112366,2.0304,-0.8988,2.829,3.596
5.121218,2.7655,0.3736,-12.4112,12.721
5.125476,-1.2781,2.339,-10.6133,10.943
5.129684,-5.7771,3.2894,-14.7897,16.215
5.133884,0.1169,2.3394,-9.8418,10.117
5.13799,7.5679,-0.7455,-3.1005,8.212
5.14648,6.8069,-4.5336,12.4144,14.866
5.150525,0.7597,2.6038,21.9412,22.108
5.154422,-11.2045,-1.5878,13.3437,17.496
5.159142,-3.0443,-2.1054,-7.2602,8.149
5.16349,1.6979,1.3983,-6.0986,6.483
5.171712,0.9049,2.3838,-9.5843,9.918
5.175706,-4.619,1.3794,-20.6769,21.231
5.180012,-3.217,1.6057,-3.152,4.781
5.183817,3.1128,-0.4941,11.851,12.263
5.188148,2.4672,2.8798,7.6929,8.577
5.192192,3.6757,2.946,3.1741,5.68
5.201244,6.3349,0.8131,-5.5916,8.489
5.20547,2.4439,2.3672,-3.3094,4.746
5.209429,0.3438,-1.8415,1.8377,2.624
5.213811,-7.107,-1.2015,4.5493,8.523
5.217819,-7.8105,-0.3558,7.1228,10.577
5.226647,0.3951,-2.911,4.2497,5.166
5.230505,-0.6961,-1.4322,-4.4338,4.711
5.234679,3.8056,1.427,-3.3796,5.286
5.239334,2.2408,0.7846,-10.7779,11.036
5.243343,0.5183,3.5391,-13.1052,13.585
5.247486,3.9335,1.6798,-10.3585,11.207
5.256103,1.8452,5.6232,-0.1667,5.921
5.260273,4.333,-0.9513,28.6505,28.992
5.264156,2.6767,-4.8255,12.467,13.634
5.268145,-9.6264,-5.7462,4.8511,12.216
5.272379,-7.4643,-5.8415,-4.58,10.527
5.281399,-1.0142,-0.5734,-11.886,11.943
5.28553,-1.3683,1.9903,-9.0616,9.378
5.289839,-0.3259,-2.1828,-10.4999,10.729
5.294717,-3.5686,1.6062,-14.8802,15.386
5.297973,-4.3081,1.835,-8.7028,9.883
5.306448,3.6654,4.4614,25.7051,26.346
