time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.012297,2.3917,-0.9628,-6.239,6.751
5.021486,-2.0429,1.2754,-8.8793,9.2
5.025662,-1.1634,0.4014,4.9473,5.098
5.029704,-0.6431,-0.3877,9.8094,9.838
5.033766,-2.047,-0.6181,13.5675,13.735
5.037734,-0.235,-2.2629,7.8948,8.216
5.049466,-0.8292,-1.104,-4.8428,5.036
5.050677,-3.4308,0.8078,-12.798,13.274
5.054786,0.041,1.8508,-9.3303,9.512
5.059146,4.9074,0.2029,-9.4826,10.679
5.063087,7.9435,1.8146,1.9982,8.39
5.067463,2.9169,3.2392,16.8887,17.442
5.075955,7.1206,-2.2289,9.3907,11.994
5.080113,3.7952,-5.6727,0.5551,6.848
5.083844,-5.1728,-1.8898,-3.766,6.672
5.088023,-9.6277,-4.943,-1.8938,10.987
5.092225,-6.2704,-0.486,-5.7113,8.495
5.101592,-1.1696,1.0061,-5.139,5.366
5.105647,-0.8417,-3.4004,-2.9859,4.603
5.109663,-1.8634,-2.5601,0.302,3.181
5.114365,-4.0235,3.9901,15.3724,16.384
5.117926,4.2805,-1.1078,7.197,8.447
5.125817,8.5724,-2.1765,-4.3701,9.865
5.132071,0.8035,4.0451,-0.5343,4.159
5.134578,2.1826,1.2496,-9.8134,10.131
5.138837,3.5134,-0.9312,-9.2095,9.901
5.143139,-1.2706,0.2709,2.5717,2.881
5.147494,1.9449,-1.3515,7.6317,7.991
5.155984,3.7531,-3.8021,6.4367,8.365
5.159995,-2.2515,-2.2247,5.4851,6.333
5.165037,-6.933,-3.3632,2.0207,7.966
5.168044,-5.8355,-2.3929,-2.0705,6.638
5.172377,-3.6297,-4.7997,-3.8448,7.141
5.181439,-2.486,-1.7245,2.8801,4.177
5.185745,-0.2498,-1.5554,3.916,4.221
5.189806,-1.59,-1.7715,-4.3753,4.981
5.193932,0.1696,-0.3869,3.4276,3.454
5.198476,7.4833,-1.9914,-4.4742,8.943
5.202667,7.4542,2.4105,-2.4916,8.221
5.211884,6.3772,3.0223,-1.847,7.295
5.215225,4.4687,3.2559,-4.984,7.444
5.219635,4.8392,-2.842,3.0618,6.393
5.223659,-0.2943,-3.0026,7.2913,7.891
5.228595,-6.056,-1.4828,3.056,6.944
5.236719,-3.896,-6.9754,1.8686,8.205
5.241675,-10.027,-2.0093,0.2983,10.231
5.243909,-8.9135,-3.603,-4.8214,10.755
5.248543,-2.5511,0.9234,-4.7247,5.448
5.253731,1.6696,-1.0946,-3.8961,4.378
5.262096,1.1529,-4.5103,-4.3607,6.379
5.265864,-2.9826,-1.8524,1.7141,3.907
5.269652,-4.7122,-0.5876,7.7341,9.076
5.273844,0.3273,1.5674,15.4355,15.518
5.279612,7.2207,-4.072,6.7355,10.681
5.283969,6.3882,-1.3252,-3.2161,7.274
5.290875,2.5443,0.9833,-3.0641,4.102
5.296833,1.9321,0.234,-15.6485,15.769
5.300894,0.2074,2.7789,-9.6382,10.033
5.303516,0.1375,1.5464,-2.5142,2.955
5.30784,-0.766,-0.6921,2.0331,2.28
5.316652,-5.8842,-4.8125,1.0014,7.667
5.320402,-10.428,-3.866,3.5227,11.666
5.324216,-3.5777,-4.2881,3.7878,6.748
5.329159,0.8043,-1.5064,4.6248,4.93
5.333476,0.4573,-2.2317,1.9131,2.975
5.341515,1.6635,2.473,4.3,5.232
5.347774,3.2671,-4.1069,4.6153,6.989
5.349753,-3.1683,0.5762,-10.8879,11.354
5.353914,0.2968,0.3464,-0.3165,0.555
5.358095,4.937,-0.9789,-6.0109,7.84
5.362374,2.8519,2.8044,-8.9771,9.828
5.370868,-6.7279,1.9101,-1.3166,7.117
5.375634,1.8974,-0.6443,-4.7805,5.183
5.379966,-2.6829,0.2346,1.7858,3.231
5.383475,-2.144,-1.0209,21.2215,21.354
5.387773,2.5081,-3.4373,12.4915,13.196
5.396459,-1.2889,-6.5258,10.1681,12.151
5.401834,-1.6095,-1.282,-12.6781,12.844
5.403992,2.4175,0.6039,-11.0723,11.349
5.408258,-0.4136,1.525,-12.5057,12.605
5.413183,-3.5148,2.1063,-11.9818,12.663
5.417692,0.6026,1.0304,-0.2075,1.212
5.425897,1.9788,5.3847,10.5517,12.01
5.432559,-1.955,-2.7801,15.5264,15.894
5.434456,2.7737,-4.7948,10.2249,11.629
5.438274,1.9732,-1.8166,3.4211,4.347
5.442192,2.9347,-1.5572,-7.926,8.594
5.450757,-2.538,3.9688,-7.3374,8.72
5.45491,-0.9279,-1.2845,-15.804,15.883
5.459374,-8.3212,1.2282,-11.7414,14.443
5.463588,-2.8533,-1.0456,8.4685,8.997
5.467753,8.0652,-1.8685,12.8514,15.287
5.476137,11.6971,-1.634,13.9625,18.288
5.480372,8.0463,-1.4727,6.7088,10.579
5.4845,-1.7636,0.9428,-1.572,2.544
5.488476,-9.1593,-2.2974,-3.4816,10.064
5.493483,-10.7089,-5.6327,-6.5957,13.781
5.497349,0.3444,-2.8462,-7.1255,7.681
5.505978,-4.3142,1.0252,-9.2764,10.282
5.510602,0.3109,3.1624,5.1854,6.082
5.514766,6.4631,-2.3856,6.0492,9.168
5.518715,6.4269,-0.1799,-1.1976,6.54
5.523184,-1.0915,3.1464,-11.5229,11.994
5.534026,1.9366,4.41,-3.2758,5.825
5.535448,0.4449,-2.4512,-7.2213,7.639
5.539391,-7.5773,-4.667,1.447,9.016
5.544551,-4.3833,-2.6851,13.474,14.421
5.548135,3.1208,-4.0031,18.7783,19.452
5.55634,3.9583,-2.3145,8.1786,9.376
5.560464,-4.549,-1.7627,-0.2058,4.883
5.564505,-1.1059,-1.8621,-14.4154,14.577
5.568681,-3.3328,0.2403,-11.5199,11.995
5.573568,-5.3422,0.4955,-12.3105,13.429
5.577439,0.1026,-0.309,-7.4793,7.486
5.586211,2.9448,6.6227,-0.5812,7.271
5.589877,4.248,-2.6414,12.927,13.861
5.594225,3.0966,-5.5509,16.2013,17.404
5.598846,-0.9353,-2.6269,12.5088,12.816
5.603301,-1.8038,-2.6383,0.1835,3.201
5.611396,-0.6888,2.2546,-13.4374,13.643
5.615538,-7.8588,-4.2104,-8.1296,12.066
5.619625,-3.5185,0.2356,-4.2802,5.546
5.623743,-3.6269,-0.7322,-11.8233,12.389
5.628295,-1.1979,4.3326,-5.2801,6.934
5.63653,2.7609,2.7724,-6.649,7.715
5.640479,4.913,-0.1663,24.3282,24.82
5.644723,7.8744,-1.1954,15.1052,17.076
5.648871,4.5199,-0.0026,-5.0631,6.787
5.653281,0.5719,-1.5263,-6.1132,6.327
5.6573,-4.1842,2.8307,4.9964,7.105
5.66602,-14.0592,-1.4346,-3.8337,14.643
5.670397,-4.5626,-2.1046,1.8354,5.349
5.674894,3.1204,0.777,4.966,5.916
5.680879,3.7397,1.4182,-6.74,7.837
5.682355,1.5966,-0.2881,0.5479,1.712
5.691378,1.2999,2.8371,-8.9061,9.437
5.695327,-4.1649,5.1621,-14.8741,16.286
5.699988,1.9262,3.6843,-0.2504,4.165
5.704322,1.3229,-0.5872,0.0457,1.448
5.708434,-1.685,-2.6162,10.4278,10.882
5.713539,-10.618,-4.5241,21.4595,24.366
5.720839,-3.2702,1.4186,11.4771,12.018
5.724726,4.9193,1.0356,-2.5338,5.63
5.728841,5.3845,-1.3927,-19.103,19.896
5.733987,4.7036,-0.9076,-12.4864,13.374
5.737978,0.7057,1.9895,-4.8257,5.267
5.746001,0.8789,5.6835,-10.5196,11.989
5.75013,-5.9388,2.3845,7.1783,9.617
5.754287,-0.7239,-1.5948,25.3223,25.383
5.758371,5.9069,1.2017,6.0937,8.571
5.762651,3.6763,-0.472,-0.5271,3.744
5.771296,2.4542,0.3147,-1.9626,3.158
5.775405,-0.7993,0.4283,-5.9099,5.979
5.780908,-2.3324,2.8038,-5.0226,6.207
5.784203,-4.0428,-1.3878,-7.4695,8.606
5.788615,-7.1346,2.7815,-13.9249,15.892
5.792517,4.0414,-0.2356,9.4278,10.26
5.801367,4.4896,0.6749,30.296,30.634
5.804709,7.3303,-0.8543,1.1018,7.462
5.808941,3.6293,0.538,-14.6684,15.12
5.814198,-7.2853,-0.4537,-3.8144,8.236
5.818929,-2.6308,-0.3741,-4.8671,5.545
5.826318,-1.6841,4.5006,-9.832,10.943
5.830677,-2.6151,-3.2736,-2.61,4.936
5.834975,4.9795,1.8108,13.6189,14.613
5.839014,3.1913,-0.3432,21.2509,21.492
5.842893,0.9825,-3.3523,7.6987,8.454
5.852269,-4.6034,2.5341,-7.1995,8.913
5.855775,-3.7461,2.3489,-7.6327,8.821
5.859874,3.0833,-1.7136,-10.7833,11.346
5.867251,1.8545,1.9004,-11.4778,11.781
5.868798,0.1274,0.9816,-7.1287,7.197
5.872607,-4.371,0.3837,-7.5157,8.703
5.881449,2.2329,5.4057,25.2051,25.875
5.885039,8.3853,-3.4407,30.7683,32.076
