time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.086852,1.0101,-5.4367,29.9052,30.412
4.092303,-1.3608,1.7959,-23.4652,23.573
4.10058,-2.0787,2.6331,-27.8659,28.067
4.103965,-42.1117,-10.0713,4.5458,43.537
4.113484,-14.5559,-9.6245,39.5001,43.183
4.114234,2.6977,-4.5966,26.2563,26.792
4.116789,12.7259,1.8393,10.6871,16.72
4.124931,18.8914,2.8077,-16.7056,25.374
4.128989,11.021,5.2463,-8.0947,14.646
4.133444,8.8692,4.7856,-6.0558,11.757
4.137015,7.1492,6.7696,-2.5139,10.162
4.141452,4.7015,3.415,-3.7923,6.939
4.150363,2.8596,-2.4757,-9.3815,10.115
4.154445,-14.1374,-13.7345,10.7061,22.43
4.158748,-13.6575,-4.457,17.3718,22.543
4.163008,-1.6123,1.7081,3.5682,4.272
4.16708,4.1907,0.2776,-5.3152,6.774
4.171186,7.0806,-2.7694,1.202,7.697
4.1796,6.2613,-1.7212,1.6744,6.706
4.184159,-4.1739,7.0945,-8.9708,12.175
4.188171,-10.1954,7.1234,-11.8767,17.197
4.193204,-4.2966,5.6216,6.8168,9.825
4.196768,0.8626,1.4929,-1.4843,2.275
4.205896,4.952,-1.0305,-4.2323,6.595
4.209094,10.0377,-5.1402,6.0864,12.815
4.212985,3.4442,-2.4766,23.4456,23.826
4.217264,0.5996,0.3356,2.2778,2.379
4.221737,-8.9499,-0.6253,-4.7085,10.132
4.230244,-5.1174,1.0157,0.9453,5.302
4.234855,4.4161,-0.0412,8.1705,9.288
4.23883,6.5779,1.2563,-17.2368,18.492
4.243226,6.0732,1.5813,-8.0822,10.233
4.247356,0.3672,2.3275,-8.2321,8.563
4.251428,-8.8262,-2.875,1.8164,9.459
4.260097,-3.6584,-2.786,4.1702,6.208
4.264182,-1.2554,0.0208,4.8847,5.043
4.268441,2.7442,-1.9662,3.3676,4.768
4.272545,4.9568,1.4776,8.5858,10.023
4.276882,-1.8193,0.2867,-0.4098,1.887
4.285091,-4.0684,0.9646,16.0178,16.554
4.289192,5.7583,-2.3597,0.8925,6.287
4.293345,3.7574,-2.8986,-11.9195,12.829
4.297395,2.726,0.1777,0.6282,2.803
4.305281,-1.395,3.2641,-1.5872,3.888
4.310525,-0.749,-2.2513,-14.5034,14.696
4.314751,2.4147,-1.5821,-4.7125,5.526
4.320343,-5.5313,3.9414,2.3901,7.2
4.32291,-1.7589,1.796,8.0124,8.397
4.327259,8.3257,-3.4692,11.6554,14.738
4.331522,5.5265,-1.0196,-1.6585,5.859
4.340443,-3.0085,-2.1971,12.3747,12.923
4.344388,-7.8375,0.4324,1.428,7.978
4.349281,-11.783,5.4438,-2.5477,13.227
4.352595,-9.1553,5.5854,6.4444,12.512
4.356982,-2.1982,3.6651,6.4867,7.768
4.366621,4.0851,0.9938,-28.6685,28.975
4.36955,7.5166,-5.3606,-22.2903,24.127
4.37329,2.7144,-2.3486,4.1497,5.487
4.377386,7.2023,2.3897,1.5128,7.738
4.381548,3.185,3.2965,-3.0016,5.479
4.386617,-7.2268,-0.589,0.8893,7.305
4.395613,-19.3548,-6.1486,10.8934,23.045
4.400396,-0.4357,-3.0105,-5.2142,6.037
4.405191,7.272,-3.035,3.6524,8.685
4.40745,4.6803,-6.035,-2.9879,8.201
4.411514,-4.1771,-4.263,-1.6101,6.182
4.420218,7.6754,-3.5378,-7.9345,11.592
4.424462,0.7876,0.8177,-3.2063,3.401
4.428553,0.8421,3.59,-3.7299,5.245
4.433108,8.4429,5.4954,3.1175,10.545
4.437074,2.7006,0.7951,2.4405,3.726
4.445578,-7.8612,-4.4027,13.2185,15.997
4.449646,-15.6216,-8.1464,23.9387,29.723
4.453428,-13.3923,-5.2955,1.4526,14.474
4.457817,-3.584,-3.896,-15.7465,16.613
4.462677,4.6625,-0.2527,-10.6229,11.604
4.466474,8.4847,1.8072,-6.618,10.911
4.47492,4.6235,2.3331,-4.2257,6.684
4.479156,-4.359,-2.6169,-8.9108,10.259
4.483201,-9.3857,-4.0178,-3.8637,10.916
4.487591,-1.1362,-2.2339,0.9476,2.679
4.491808,-5.3052,7.1675,-10.745,13.963
4.502937,6.0256,4.1949,40.6932,41.35
4.50516,11.8588,-3.5305,12.8861,17.865
4.509808,10.3347,-2.777,-20.9507,23.526
4.514475,6.3561,3.4744,-1.9245,7.495
4.516951,1.7935,5.3494,-4.9717,7.52
4.525284,0.9914,5.4759,-2.0068,5.916
4.529486,-9.8098,1.634,-13.4679,16.742
4.533186,-11.1374,-4.0329,13.6629,18.083
4.537555,-3.18,-5.2927,13.699,15.026
4.542316,4.686,-1.6501,2.7523,5.679
4.546526,4.417,-2.5781,-3.1802,6.022
4.554754,-5.9809,-1.9842,0.4446,6.317
4.559402,0.5651,-2.4567,-2.6386,3.649
4.563622,1.3158,2.4308,-12.7275,13.024
4.567958,-5.5149,5.3545,-12.0567,14.299
4.571641,1.4425,2.221,6.408,6.934
4.580287,7.7627,-2.185,-10.4432,13.194
4.584615,12.9978,-2.5244,3.8929,13.801
4.588842,6.6766,0.0496,15.4144,16.798
4.593438,-14.5964,-5.7529,9.942,18.574
4.597107,-15.4952,-6.0859,3.4474,17.001
4.603366,3.183,0.8213,0.3515,3.306
4.612579,3.7411,4.2977,-8.8525,10.528
4.61351,2.8229,-0.5001,-20.5971,20.796
4.617764,5.6676,2.3077,1.4146,6.281
4.622984,-0.1448,0.8037,-11.7326,11.761
4.626557,-0.9087,1.5396,10.011,10.169
4.635017,6.0222,-1.6562,17.054,18.162
4.640094,-1.9962,-1.4076,7.7962,8.17
4.643635,-11.8697,-2.7332,5.6736,13.437
4.647593,-2.9627,-1.4884,0.1018,3.317
4.651871,0.3585,-0.3483,-10.4832,10.495
4.659979,-5.6265,-2.0344,-26.8189,27.478
4.664258,-1.867,3.0321,2.0633,4.115
4.668624,7.1399,0.7445,-4.619,8.536
4.672744,8.7752,3.854,-10.1992,13.996
4.676994,10.3392,5.8606,0.7214,11.907
4.681328,11.4851,-0.2066,5.3654,12.678
4.689803,-1.9009,-6.6955,33.1998,33.922
4.695036,-19.9074,-9.0234,18.5678,28.679
4.697747,-14.6586,0.8968,5.0277,15.523
4.705447,-1.8027,3.6515,-12.7495,13.384
4.706698,5.8639,-1.2362,-20.6968,21.547
4.715111,4.2736,0.8155,-6.2125,7.584
4.719689,1.7497,0.4959,-7.6703,7.883
4.723526,5.8793,2.071,-5.4013,8.248
4.727662,1.5958,4.039,-3.7033,5.707
4.731994,-1.6867,-3.3164,-4.1713,5.59
4.740404,6.4977,-2.5236,32.1854,32.932
4.745055,5.6586,2.9058,17.6418,18.754
4.748734,-9.0747,4.3487,-10.9674,14.884
4.753136,-4.5425,1.9388,0.9899,5.037
4.75724,4.4392,-1.5981,-9.6568,10.748
4.761486,6.6109,-0.1919,-5.1637,8.391
4.769894,5.1004,2.1902,-3.1009,6.358
4.773711,3.2047,-0.7015,-7.9315,8.583
4.778165,-0.2484,-5.2554,-0.2031,5.265
4.782517,-0.8077,-0.2852,19.9701,19.989
4.787012,-12.0118,-3.5804,-3.2361,12.945
4.795604,-12.23,-0.0208,-4.5986,13.066
4.799643,-0.8805,-1.7093,4.3565,4.762
4.805592,7.7781,-0.5376,-2.2741,8.122
4.807778,11.957,3.9625,3.949,13.201
4.811443,9.9972,1.5094,5.3347,11.432
4.817018,7.7582,-1.9452,-4.7655,9.31
4.825529,0.8267,-3.2185,-12.0349,12.485
4.828902,-17.8357,-7.763,2.8946,19.666
4.83343,-9.2119,-3.6056,0.1567,9.894
4.837457,-1.2214,4.7776,2.3284,5.453
4.84187,-2.6993,8.3474,-20.4194,22.224
4.850621,-7.0391,8.0468,-18.6219,21.473
4.853913,-3.8722,4.8,15.5451,16.724
4.857947,4.4562,-4.1427,16.1439,17.252
4.862946,9.7674,-2.747,-4.2132,10.986
4.867074,10.4784,1.54,-7.0863,12.743
4.875512,3.8977,-1.9995,-2.3388,4.966
4.8799,-1.3842,-0.9639,-1.3211,2.143
4.883718,3.4792,-1.5321,-8.6441,9.443
