time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.462499,3.9038,-2.5266,8.8675,10.013
5.46634,-8.7234,-6.4109,16.5948,19.814
5.47083,-6.3532,-6.306,7.6791,11.794
5.474909,-1.7347,-0.7182,1.0218,2.138
5.483359,-0.8721,-1.6284,-15.3819,15.492
5.488156,-2.7988,2.083,-7.0881,7.9
5.4923,1.6799,4.6168,-3.4858,6.024
5.496136,-1.239,0.5695,-7.4102,7.535
5.500233,1.0515,1.2958,-2.9969,3.43
5.504365,3.9981,0.6714,-2.5023,4.764
5.512686,7.9227,3.9062,-4.2169,9.788
5.51686,9.0578,3.9477,-6.4844,11.818
5.521999,2.8542,0.6249,-6.7237,7.331
5.525004,-0.5797,-0.0269,1.12,1.261
5.533551,5.1082,1.3407,0.1282,5.283
5.538139,7.3195,3.1373,-5.2751,9.552
5.542323,5.8419,2.078,-10.5215,12.213
5.546371,3.7376,2.3083,-8.3203,9.409
5.550979,-17.8362,-6.0398,28.8091,34.418
5.555386,-25.3054,-6.9298,42.3595,49.827
5.563242,3.9305,-2.4875,13.5566,14.332
5.567351,4.6518,-0.1443,1.3192,4.837
5.571801,4.9097,1.1699,-15.5161,16.316
5.576152,6.7584,0.2546,-7.5074,10.104
5.580675,6.9529,4.8058,-3.0964,9.001
5.584623,7.4144,9.5554,-25.9036,28.588
5.593265,5.3043,9.7079,-1.2668,11.135
5.597125,2.0005,-0.679,-2.1899,3.043
5.601174,-5.3547,-2.0982,-1.4227,5.924
5.606082,-15.591,-2.3764,11.798,19.696
5.609432,-6.9803,-1.5237,8.0291,10.748
5.618486,1.4821,-0.0699,-1.1815,1.897
5.623061,-5.4607,-0.2162,-1.5452,5.679
5.626813,4.0382,-3.929,-12.7491,13.939
5.631036,2.2566,-11.1174,4.4001,12.168
5.634846,3.082,-7.2576,6.1329,9.989
5.638827,2.3559,2.0271,4.3741,5.366
5.647698,-1.7702,12.6436,-32.5811,34.993
5.651649,-0.4513,4.4474,1.2569,4.644
5.656083,-4.5678,1.9771,2.2906,5.479
5.660495,-5.8425,-4.3078,1.8472,7.49
5.664762,-7.0569,-3.5102,1.3135,7.99
5.67309,1.2872,-5.2344,-4.0662,6.752
5.677348,0.0711,-0.1074,7.5023,7.503
5.681144,-5.0446,2.0264,6.7568,8.672
5.685305,-10.1593,1.5453,8.2816,13.198
5.690769,-6.1915,2.7771,-14.2747,15.806
5.698581,-5.9731,-0.6255,-11.2858,12.784
5.703605,-3.8392,-6.0453,0.3739,7.171
5.706957,3.9059,0.7593,4.6281,6.103
5.712098,7.6963,0.5135,-5.4291,9.433
5.71542,-0.5388,-3.9396,-8.5002,9.384
5.719804,-4.7952,-1.7452,20.3068,20.938
5.728503,-6.0701,-7.4595,40.4941,41.62
5.732684,-3.6472,-1.7106,12.7593,13.38
5.739388,0.9993,-1.6225,-21.7914,21.875
5.743802,2.5616,0.4446,-14.0631,14.301
5.744772,-0.9797,3.4368,-5.5663,6.615
5.752818,-0.6908,4.3381,-20.6764,21.138
5.75815,-0.1256,6.1736,-8.5125,10.516
5.761791,7.0211,6.2492,2.4796,9.721
5.765286,7.1266,4.6298,-6.7428,10.848
5.770012,9.155,3.0936,-11.6966,15.172
5.778493,7.5879,2.5096,-9.9599,12.77
5.782789,5.0695,-2.1362,-5.1788,7.555
5.787197,-8.3129,-8.6308,35.5234,37.49
5.791642,-16.8623,-8.2517,47.3209,50.909
5.795837,-9.8042,-1.9796,22.4625,24.589
5.799252,0.4787,0.1049,-11.066,11.077
5.807978,6.9084,-1.9042,-32.5458,33.325
5.812214,10.2112,0.1434,-12.1993,15.909
5.816733,1.5759,5.5547,-12.2986,13.587
5.820648,1.3348,7.7133,-9.2766,12.138
5.825011,7.5661,5.7565,6.383,11.451
5.83346,6.9736,5.6867,-11.1823,14.353
5.845622,7.3977,3.6417,-13.0565,15.442
5.846473,-4.5162,-5.1787,5.5414,8.827
5.846847,-9.9007,-5.7514,21.4867,24.347
5.849454,3.7298,-0.1774,14.7464,15.212
